type	time	latitude	longitude	altitude (m)	name	desc
T	2020-09-20 16:40:40	51.294120122	-0.350060966	44.6		
T	2020-09-20 16:40:41	51.294120960	-0.350061553	44.6		
T	2020-09-20 16:40:42	51.294120876	-0.350064486	44.6		
T	2020-09-20 16:40:43	51.294122804	-0.350065995	44.6		
T	2020-09-20 16:40:44	51.294120625	-0.350068426	44.6		
T	2020-09-20 16:40:45	51.294117607	-0.350069935	44.6		
T	2020-09-20 16:40:46	51.294118194	-0.350076556	44.6		
T	2020-09-20 16:40:47	51.294122972	-0.350089129	44.6		
T	2020-09-20 16:40:48	51.294127582	-0.350101786	44.6		
T	2020-09-20 16:40:49	51.294115176	-0.350085190	44.6		
T	2020-09-20 16:40:50	51.294118445	-0.350100193	44.6		
T	2020-09-20 16:40:51	51.294121547	-0.350112347	44.6		
T	2020-09-20 16:40:52	51.294125402	-0.350125171	44.6		
T	2020-09-20 16:40:53	51.294108722	-0.350119472	44.6		
T	2020-09-20 16:40:54	51.294097491	-0.350121567	44.6		
T	2020-09-20 16:40:55	51.294095814	-0.350121818	44.6		
T	2020-09-20 16:40:56	51.294036889	-0.350151910	44.4		
T	2020-09-20 16:40:57	51.294033956	-0.350160794	44.4		
T	2020-09-20 16:40:58	51.294056084	-0.350219300	44.4		
T	2020-09-20 16:40:59	51.294069327	-0.350243859	44.4		
T	2020-09-20 16:41:00	51.294076955	-0.350251906	44.4		
T	2020-09-20 16:41:01	51.294087684	-0.350255091	44.4		
T	2020-09-20 16:41:02	51.294094389	-0.350261126	44.4		
T	2020-09-20 16:41:03	51.294104615	-0.350269759	44.2		
T	2020-09-20 16:41:04	51.294117859	-0.350284595	44.2		
T	2020-09-20 16:41:05	51.294129929	-0.350298844	44.0		
T	2020-09-20 16:41:06	51.294157756	-0.350305885	44.0		
T	2020-09-20 16:41:07	51.294175694	-0.350304544	43.8		
T	2020-09-20 16:41:08	51.294189859	-0.350294989	43.8		
T	2020-09-20 16:41:09	51.294202851	-0.350283338	43.8		
T	2020-09-20 16:41:10	51.294215424	-0.350274621	43.8		
T	2020-09-20 16:41:11	51.294229506	-0.350262215	43.8		
T	2020-09-20 16:41:12	51.294245096	-0.350249894	44.0		
T	2020-09-20 16:41:13	51.294258675	-0.350237070	43.8		
T	2020-09-20 16:41:14	51.294273846	-0.350226844	43.8		
T	2020-09-20 16:41:15	51.294281892	-0.350213600	43.8		
T	2020-09-20 16:41:16	51.294291615	-0.350201363	43.8		
T	2020-09-20 16:41:17	51.294300500	-0.350187868	43.8		
T	2020-09-20 16:41:18	51.294312486	-0.350177055	43.8		
T	2020-09-20 16:41:19	51.294326400	-0.350165237	43.8		
T	2020-09-20 16:41:20	51.294340482	-0.350149730	43.8		
T	2020-09-20 16:41:21	51.294352971	-0.350134978	43.8		
T	2020-09-20 16:41:22	51.294368394	-0.350124585	43.8		
T	2020-09-20 16:41:23	51.294379039	-0.350107821	43.8		
T	2020-09-20 16:41:24	51.294391025	-0.350094661	43.8		
T	2020-09-20 16:41:25	51.294400245	-0.350085190	43.8		
T	2020-09-20 16:41:26	51.294404687	-0.350069012	43.6		
T	2020-09-20 16:41:27	51.294413069	-0.350052752	43.8		
T	2020-09-20 16:41:28	51.294424636	-0.350039676	43.8		
T	2020-09-20 16:41:29	51.294437125	-0.350025008	43.8		
T	2020-09-20 16:41:30	51.294453721	-0.350017631	43.8		
T	2020-09-20 16:41:31	51.294468390	-0.350011094	43.8		
T	2020-09-20 16:41:32	51.294481633	-0.349997766	43.8		
T	2020-09-20 16:41:33	51.294495715	-0.349987289	43.8		
T	2020-09-20 16:41:34	51.294511724	-0.349977482	43.6		
T	2020-09-20 16:41:35	51.294528320	-0.349967675	43.6		
T	2020-09-20 16:41:36	51.294542151	-0.349955605	43.6		
T	2020-09-20 16:41:37	51.294560423	-0.349949654	43.4		
T	2020-09-20 16:41:38	51.294573080	-0.349947056	43.4		
T	2020-09-20 16:41:39	51.294581965	-0.349940183	43.4		
T	2020-09-20 16:41:40	51.294590849	-0.349931214	43.4		
T	2020-09-20 16:41:41	51.294599986	-0.349914450	43.6		
T	2020-09-20 16:41:42	51.294613481	-0.349900369	43.6		
T	2020-09-20 16:41:43	51.294625551	-0.349882767	43.4		
T	2020-09-20 16:41:44	51.294646841	-0.349866254	43.4		
T	2020-09-20 16:41:45	51.294661341	-0.349849910	43.4		
T	2020-09-20 16:41:46	51.294676010	-0.349836331	43.4		
T	2020-09-20 16:41:47	51.294691013	-0.349824512	43.4		
T	2020-09-20 16:41:48	51.294705179	-0.349812610	43.4		
T	2020-09-20 16:41:49	51.294719260	-0.349801462	43.4		
T	2020-09-20 16:41:50	51.294733090	-0.349793164	43.4		
T	2020-09-20 16:41:51	51.294745076	-0.349784615	43.4		
T	2020-09-20 16:41:52	51.294756141	-0.349779166	43.2		
T	2020-09-20 16:41:53	51.294767037	-0.349774892	43.2		
T	2020-09-20 16:41:54	51.294780364	-0.349765923	43.2		
T	2020-09-20 16:41:55	51.294795116	-0.349759050	43.0		
T	2020-09-20 16:41:56	51.294806516	-0.349751841	43.0		
T	2020-09-20 16:41:57	51.294821100	-0.349745722	43.0		
T	2020-09-20 16:41:58	51.294834176	-0.349740442	43.0		
T	2020-09-20 16:41:59	51.294843815	-0.349733401	43.0		
T	2020-09-20 16:42:00	51.294852449	-0.349727869	42.8		
T	2020-09-20 16:42:01	51.294860914	-0.349720074	42.6		
T	2020-09-20 16:42:02	51.294868290	-0.349712782	42.6		
T	2020-09-20 16:42:03	51.294877175	-0.349704735	42.4		
T	2020-09-20 16:42:04	51.294891844	-0.349698616	42.4		
T	2020-09-20 16:42:05	51.294907602	-0.349687133	42.4		
T	2020-09-20 16:42:06	51.294920007	-0.349675985	42.4		
T	2020-09-20 16:42:07	51.294930903	-0.349668609	42.4		
T	2020-09-20 16:42:08	51.294941464	-0.349664334	42.4		
T	2020-09-20 16:42:09	51.294958731	-0.349663161	42.4		
T	2020-09-20 16:42:10	51.294976752	-0.349657210	42.4		
T	2020-09-20 16:42:11	51.294996031	-0.349650839	42.4		
T	2020-09-20 16:42:12	51.295005418	-0.349635165	42.6		
T	2020-09-20 16:42:13	51.295021260	-0.349627705	42.4		
T	2020-09-20 16:42:14	51.295030396	-0.349617060	42.4		
T	2020-09-20 16:42:15	51.295040874	-0.349604823	42.4		
T	2020-09-20 16:42:16	51.295056297	-0.349599374	42.4		
T	2020-09-20 16:42:17	51.295070378	-0.349588227	42.2		
T	2020-09-20 16:42:18	51.295082113	-0.349572888	42.2		
T	2020-09-20 16:42:19	51.295085633	-0.349564170	42.2		
T	2020-09-20 16:42:20	51.295088734	-0.349564673	42.2		
T	2020-09-20 16:42:21	51.295087645	-0.349561824	42.2		
T	2020-09-20 16:42:22	51.295086807	-0.349557465	42.2		
T	2020-09-20 16:42:23	51.295084879	-0.349540953	42.2		
T	2020-09-20 16:42:24	51.295083873	-0.349521507	42.2		
T	2020-09-20 16:42:25	51.295081275	-0.349519830	42.4		
T	2020-09-20 16:42:26	51.295085549	-0.349520165	42.4		
T	2020-09-20 16:42:27	51.295089321	-0.349530056	42.4		
T	2020-09-20 16:42:28	51.295099128	-0.349532822	42.4		
T	2020-09-20 16:42:29	51.295109689	-0.349532235	42.4		
T	2020-09-20 16:42:30	51.295124777	-0.349519998	42.4		
T	2020-09-20 16:42:31	51.295140954	-0.349508934	42.2		
T	2020-09-20 16:42:32	51.295155622	-0.349495606	42.2		
T	2020-09-20 16:42:33	51.295170458	-0.349483956	42.2		
T	2020-09-20 16:42:34	51.295185210	-0.349480938	42.2		
T	2020-09-20 16:42:35	51.295200046	-0.349471299	42.2		
T	2020-09-20 16:42:36	51.295213876	-0.349459397	42.2		
T	2020-09-20 16:42:37	51.295224354	-0.349445567	42.2		
T	2020-09-20 16:42:38	51.295238016	-0.349432994	42.0		
T	2020-09-20 16:42:39	51.295250757	-0.349419080	41.8		
T	2020-09-20 16:42:40	51.295265341	-0.349408183	41.8		
T	2020-09-20 16:42:41	51.295280512	-0.349397287	41.8		
T	2020-09-20 16:42:42	51.295297695	-0.349385720	41.6		
T	2020-09-20 16:42:43	51.295310687	-0.349368034	41.6		
T	2020-09-20 16:42:44	51.295322925	-0.349351689	41.6		
T	2020-09-20 16:42:45	51.295337593	-0.349337105	41.6		
T	2020-09-20 16:42:46	51.295350166	-0.349326627	41.6		
T	2020-09-20 16:42:47	51.295363912	-0.349320089	41.6		
T	2020-09-20 16:42:48	51.295382353	-0.349317659	41.6		
T	2020-09-20 16:42:49	51.295397775	-0.349317156	41.6		
T	2020-09-20 16:42:50	51.295410516	-0.349309696	41.6		
T	2020-09-20 16:42:51	51.295423927	-0.349302152	41.6		
T	2020-09-20 16:42:52	51.295438679	-0.349291759	41.4		
T	2020-09-20 16:42:53	51.295456868	-0.349280275	41.4		
T	2020-09-20 16:42:54	51.295471787	-0.349268289	41.4		
T	2020-09-20 16:42:55	51.295486204	-0.349256471	41.4		
T	2020-09-20 16:42:56	51.295503974	-0.349249262	41.4		
T	2020-09-20 16:42:57	51.295518642	-0.349237360	41.4		
T	2020-09-20 16:42:58	51.295532556	-0.349228391	41.4		
T	2020-09-20 16:42:59	51.295544375	-0.349219171	41.6		
T	2020-09-20 16:43:00	51.295556109	-0.349206347	41.6		
T	2020-09-20 16:43:01	51.295568263	-0.349192182	41.6		
T	2020-09-20 16:43:02	51.295582429	-0.349178854	41.4		
T	2020-09-20 16:43:03	51.295595001	-0.349163599	41.2		
T	2020-09-20 16:43:04	51.295611430	-0.349152368	41.0		
T	2020-09-20 16:43:05	51.295626434	-0.349141220	41.0		
T	2020-09-20 16:43:06	51.295642192	-0.349131497	40.8		
T	2020-09-20 16:43:07	51.295657111	-0.349122528	40.8		
T	2020-09-20 16:43:08	51.295669852	-0.349111464	40.8		
T	2020-09-20 16:43:09	51.295680832	-0.349100400	40.8		
T	2020-09-20 16:43:10	51.295689046	-0.349082462	40.8		
T	2020-09-20 16:43:11	51.295697596	-0.349069554	40.8		
T	2020-09-20 16:43:12	51.295710169	-0.349056143	40.8		
T	2020-09-20 16:43:13	51.295722825	-0.349042397	40.8		
T	2020-09-20 16:43:14	51.295738332	-0.349031081	40.8		
T	2020-09-20 16:43:15	51.295753922	-0.349017251	40.8		
T	2020-09-20 16:43:16	51.295766998	-0.348999817	40.8		
T	2020-09-20 16:43:17	51.295779236	-0.348982885	41.0		
T	2020-09-20 16:43:18	51.295792228	-0.348970313	41.0		
T	2020-09-20 16:43:19	51.295805806	-0.348956231	41.0		
T	2020-09-20 16:43:20	51.295817960	-0.348938126	41.0		
T	2020-09-20 16:43:21	51.295830030	-0.348920189	41.0		
T	2020-09-20 16:43:22	51.295842687	-0.348901078	41.0		
T	2020-09-20 16:43:23	51.295854505	-0.348879537	41.0		
T	2020-09-20 16:43:24	51.295864899	-0.348859839	40.8		
T	2020-09-20 16:43:25	51.295873951	-0.348841147	40.8		
T	2020-09-20 16:43:26	51.295883758	-0.348827820	40.8		
T	2020-09-20 16:43:27	51.295893062	-0.348817343	40.6		
T	2020-09-20 16:43:28	51.295900689	-0.348805273	40.6		
T	2020-09-20 16:43:29	51.295907227	-0.348784821	40.6		
T	2020-09-20 16:43:30	51.295915861	-0.348765291	40.4		
T	2020-09-20 16:43:31	51.295924578	-0.348744001	40.4		
T	2020-09-20 16:43:32	51.295932876	-0.348721119	40.4		
T	2020-09-20 16:43:33	51.295940671	-0.348695721	40.4		
T	2020-09-20 16:43:34	51.295950059	-0.348671582	40.4		
T	2020-09-20 16:43:35	51.295959530	-0.348648531	40.4		
T	2020-09-20 16:43:36	51.295967661	-0.348626235	40.4		
T	2020-09-20 16:43:37	51.295977468	-0.348607544	40.4		
T	2020-09-20 16:43:38	51.295988699	-0.348587176	40.4		
T	2020-09-20 16:43:39	51.296000099	-0.348561946	40.4		
T	2020-09-20 16:43:40	51.296009570	-0.348538477	40.4		
T	2020-09-20 16:43:41	51.296016276	-0.348517355	40.4		
T	2020-09-20 16:43:42	51.296026083	-0.348501597	40.2		
T	2020-09-20 16:43:43	51.296036392	-0.348488102	40.2		
T	2020-09-20 16:43:44	51.296046451	-0.348470919	40.2		
T	2020-09-20 16:43:45	51.296052989	-0.348446863	40.4		
T	2020-09-20 16:43:46	51.296061119	-0.348426746	40.4		
T	2020-09-20 16:43:47	51.296070842	-0.348406546	40.2		
T	2020-09-20 16:43:48	51.296078553	-0.348391123	40.2		
T	2020-09-20 16:43:49	51.296087271	-0.348380562	40.2		
T	2020-09-20 16:43:50	51.296095066	-0.348365558	40.2		
T	2020-09-20 16:43:51	51.296104286	-0.348348124	40.0		
T	2020-09-20 16:43:52	51.296114260	-0.348328091	40.0		
T	2020-09-20 16:43:53	51.296119792	-0.348298838	40.0		
T	2020-09-20 16:43:54	51.296125408	-0.348273357	40.0		
T	2020-09-20 16:43:55	51.296131108	-0.348255672	39.8		
T	2020-09-20 16:43:56	51.296133287	-0.348247876	39.8		
T	2020-09-20 16:43:57	51.296139238	-0.348235974	39.8		
T	2020-09-20 16:43:58	51.296151308	-0.348220048	39.8		
T	2020-09-20 16:43:59	51.296161953	-0.348202446	39.8		
T	2020-09-20 16:44:00	51.296171173	-0.348182246	39.8		
T	2020-09-20 16:44:01	51.296178550	-0.348157100	39.8		
T	2020-09-20 16:44:02	51.296185004	-0.348136062	39.8		
T	2020-09-20 16:44:03	51.296194056	-0.348116281	39.8		
T	2020-09-20 16:44:04	51.296201935	-0.348088453	39.8		
T	2020-09-20 16:44:05	51.296214340	-0.348065151	39.8		
T	2020-09-20 16:44:06	51.296223477	-0.348043526	39.8		
T	2020-09-20 16:44:07	51.296232194	-0.348024331	39.8		
T	2020-09-20 16:44:08	51.296240995	-0.348003544	39.8		
T	2020-09-20 16:44:09	51.296249377	-0.347987283	39.8		
T	2020-09-20 16:44:10	51.296258429	-0.347969932	39.8		
T	2020-09-20 16:44:11	51.296267482	-0.347952330	39.8		
T	2020-09-20 16:44:12	51.296279887	-0.347933387	39.8		
T	2020-09-20 16:44:13	51.296293717	-0.347919893	39.8		
T	2020-09-20 16:44:14	51.296309307	-0.347909583	39.8		
T	2020-09-20 16:44:15	51.296320455	-0.347900782	39.8		
T	2020-09-20 16:44:16	51.296327161	-0.347891897	39.8		
T	2020-09-20 16:44:17	51.296336129	-0.347886868	39.8		
T	2020-09-20 16:44:18	51.296353480	-0.347884772	39.8		
T	2020-09-20 16:44:19	51.296366723	-0.347876558	39.8		
T	2020-09-20 16:44:20	51.296383822	-0.347864488	40.0		
T	2020-09-20 16:44:21	51.296406034	-0.347853927	40.0		
T	2020-09-20 16:44:22	51.296426402	-0.347842025	40.0		
T	2020-09-20 16:44:23	51.296441490	-0.347832050	40.0		
T	2020-09-20 16:44:24	51.296458421	-0.347827608	40.0		
T	2020-09-20 16:44:25	51.296473760	-0.347822914	40.0		
T	2020-09-20 16:44:26	51.296486333	-0.347826686	40.0		
T	2020-09-20 16:44:27	51.296491446	-0.347833224	40.0		
T	2020-09-20 16:44:28	51.296492284	-0.347833140	40.0		
T	2020-09-20 16:44:29	51.296488177	-0.347833643	40.0		
T	2020-09-20 16:44:30	51.296483902	-0.347834146	40.0		
T	2020-09-20 16:44:31	51.296480549	-0.347834229	39.8		
T	2020-09-20 16:44:32	51.296481555	-0.347835403	39.8		
T	2020-09-20 16:44:33	51.296482729	-0.347842863	39.8		
T	2020-09-20 16:44:34	51.296483399	-0.347845545	40.0		
T	2020-09-20 16:44:35	51.296484321	-0.347846886	40.0		
T	2020-09-20 16:44:36	51.296484573	-0.347848143	40.0		
T	2020-09-20 16:44:37	51.296484405	-0.347849233	40.0		
T	2020-09-20 16:44:38	51.296485746	-0.347849485	40.0		
T	2020-09-20 16:44:39	51.296486333	-0.347849652	40.0		
T	2020-09-20 16:44:40	51.296484154	-0.347850826	40.0		
T	2020-09-20 16:44:41	51.296483064	-0.347851496	39.8		
T	2020-09-20 16:44:42	51.296482729	-0.347851664	39.8		
T	2020-09-20 16:44:43	51.296482310	-0.347851748	39.8		
T	2020-09-20 16:44:44	51.296481472	-0.347851161	39.8		
T	2020-09-20 16:44:45	51.296480717	-0.347850826	39.8		
T	2020-09-20 16:44:46	51.296480214	-0.347850826	39.8		
T	2020-09-20 16:44:47	51.296480214	-0.347851077	39.8		
T	2020-09-20 16:44:48	51.296480885	-0.347851496	39.8		
T	2020-09-20 16:44:49	51.296481555	-0.347850909	39.8		
T	2020-09-20 16:44:50	51.296481891	-0.347850323	39.8		
T	2020-09-20 16:44:51	51.296482226	-0.347850490	39.8		
T	2020-09-20 16:44:52	51.296482896	-0.347849904	39.8		
T	2020-09-20 16:44:53	51.296483986	-0.347848814	39.8		
T	2020-09-20 16:44:54	51.296484405	-0.347848646	39.8		
T	2020-09-20 16:44:55	51.296485998	-0.347848730	39.8		
T	2020-09-20 16:44:56	51.296488680	-0.347850239	39.8		
T	2020-09-20 16:44:57	51.296488177	-0.347850826	39.8		
T	2020-09-20 16:44:58	51.296486836	-0.347849065	39.8		
T	2020-09-20 16:44:59	51.296486668	-0.347849233	39.8		
T	2020-09-20 16:45:00	51.296479544	-0.347850239	39.8		
T	2020-09-20 16:45:01	51.296476945	-0.347850658	39.8		
T	2020-09-20 16:45:02	51.296477532	-0.347849820	39.8		
T	2020-09-20 16:45:03	51.296477700	-0.347848982	39.8		
T	2020-09-20 16:45:04	51.296477700	-0.347846886	39.8		
T	2020-09-20 16:45:05	51.296477532	-0.347847473	39.8		
T	2020-09-20 16:45:06	51.296477448	-0.347849065	39.8		
T	2020-09-20 16:45:07	51.296477616	-0.347848982	39.8		
T	2020-09-20 16:45:08	51.296476694	-0.347848311	39.8		
T	2020-09-20 16:45:09	51.296474431	-0.347848814	39.8		
T	2020-09-20 16:45:10	51.296471832	-0.347848982	39.8		
T	2020-09-20 16:45:11	51.296470324	-0.347852837	39.8		
T	2020-09-20 16:45:12	51.296469821	-0.347856944	40.0		
T	2020-09-20 16:45:13	51.296471078	-0.347858369	40.0		
T	2020-09-20 16:45:14	51.296477616	-0.347855100	40.0		
T	2020-09-20 16:45:15	51.296483651	-0.347845964	40.0		
T	2020-09-20 16:45:16	51.296489183	-0.347835068	40.0		
T	2020-09-20 16:45:17	51.296495553	-0.347825848	40.0		
T	2020-09-20 16:45:18	51.296503851	-0.347820232	40.0		
T	2020-09-20 16:45:19	51.296513155	-0.347811012	40.0		
T	2020-09-20 16:45:20	51.296522710	-0.347797601	40.0		
T	2020-09-20 16:45:21	51.296530757	-0.347783770	40.0		
T	2020-09-20 16:45:22	51.296539810	-0.347766588	40.0		
T	2020-09-20 16:45:23	51.296548359	-0.347751500	40.0		
T	2020-09-20 16:45:24	51.296556406	-0.347735491	40.0		
T	2020-09-20 16:45:25	51.296566129	-0.347719397	40.0		
T	2020-09-20 16:45:26	51.296576941	-0.347700957	40.0		
T	2020-09-20 16:45:27	51.296585575	-0.347687211	40.0		
T	2020-09-20 16:45:28	51.296594040	-0.347682098	40.0		
T	2020-09-20 16:45:29	51.296601081	-0.347680757	39.8		
T	2020-09-20 16:45:30	51.296607535	-0.347681763	39.8		
T	2020-09-20 16:45:31	51.296611056	-0.347681511	39.8		
T	2020-09-20 16:45:32	51.296613403	-0.347680254	39.8		
T	2020-09-20 16:45:33	51.296623461	-0.347679835	39.8		
T	2020-09-20 16:45:34	51.296640644	-0.347681679	39.8		
T	2020-09-20 16:45:35	51.296655815	-0.347686205	39.8		
T	2020-09-20 16:45:36	51.296668975	-0.347696599	39.8		
T	2020-09-20 16:45:37	51.296676099	-0.347712692	39.8		
T	2020-09-20 16:45:38	51.296680290	-0.347735994	39.8		
T	2020-09-20 16:45:39	51.296684733	-0.347758876	39.8		
T	2020-09-20 16:45:40	51.296689091	-0.347779244	39.8		
T	2020-09-20 16:45:41	51.296694539	-0.347801037	39.8		
T	2020-09-20 16:45:42	51.296702754	-0.347822746	39.8		
T	2020-09-20 16:45:43	51.296711052	-0.347841606	39.8		
T	2020-09-20 16:45:44	51.296719853	-0.347859543	39.8		
T	2020-09-20 16:45:45	51.296728989	-0.347882593	39.8		
T	2020-09-20 16:45:46	51.296739550	-0.347907906	39.8		
T	2020-09-20 16:45:47	51.296751453	-0.347928777	39.8		
T	2020-09-20 16:45:48	51.296752039	-0.347953252	39.8		
T	2020-09-20 16:45:49	51.296755141	-0.347970603	39.8		
T	2020-09-20 16:45:50	51.296760589	-0.347985355	39.8		
T	2020-09-20 16:45:51	51.296765786	-0.348000610	39.8		
T	2020-09-20 16:45:52	51.296769725	-0.348020894	39.8		
T	2020-09-20 16:45:53	51.296775425	-0.348042268	39.8		
T	2020-09-20 16:45:54	51.296778694	-0.348061379	39.8		
T	2020-09-20 16:45:55	51.296782885	-0.348083088	39.8		
T	2020-09-20 16:45:56	51.296791937	-0.348105300	39.8		
T	2020-09-20 16:45:57	51.296798643	-0.348124746	39.8		
T	2020-09-20 16:45:58	51.296806522	-0.348144025	39.8		
T	2020-09-20 16:45:59	51.296812892	-0.348160118	39.8		
T	2020-09-20 16:46:00	51.296819095	-0.348182414	39.8		
T	2020-09-20 16:46:01	51.296828650	-0.348203285	39.8		
T	2020-09-20 16:46:02	51.296837116	-0.348226000	39.8		
T	2020-09-20 16:46:03	51.296845498	-0.348248128	39.8		
T	2020-09-20 16:46:04	51.296852790	-0.348269921	39.8		
T	2020-09-20 16:46:05	51.296858992	-0.348292720	39.8		
T	2020-09-20 16:46:06	51.296863602	-0.348315518	39.8		
T	2020-09-20 16:46:07	51.296869554	-0.348338317	39.8		
T	2020-09-20 16:46:08	51.296873493	-0.348359272	39.8		
T	2020-09-20 16:46:09	51.296878271	-0.348380478	39.8		
T	2020-09-20 16:46:10	51.296877600	-0.348398667	39.8		
T	2020-09-20 16:46:11	51.296875086	-0.348408641	39.8		
T	2020-09-20 16:46:12	51.296879612	-0.348422471	39.8		
T	2020-09-20 16:46:13	51.296890005	-0.348443426	39.8		
T	2020-09-20 16:46:14	51.296896460	-0.348469494	39.8		
T	2020-09-20 16:46:15	51.296906434	-0.348495645	39.8		
T	2020-09-20 16:46:16	51.296915319	-0.348521294	39.8		
T	2020-09-20 16:46:17	51.296926802	-0.348543674	39.8		
T	2020-09-20 16:46:18	51.296928059	-0.348564629	39.8		
T	2020-09-20 16:46:19	51.296926886	-0.348574519	39.8		
T	2020-09-20 16:46:20	51.296932418	-0.348587846	39.8		
T	2020-09-20 16:46:21	51.296937950	-0.348609807	39.8		
T	2020-09-20 16:46:22	51.296942644	-0.348634534	39.8		
T	2020-09-20 16:46:23	51.296955468	-0.348660685	39.8		
T	2020-09-20 16:46:24	51.296962257	-0.348684238	39.8		
T	2020-09-20 16:46:25	51.296972735	-0.348705277	39.8		
T	2020-09-20 16:46:26	51.296981201	-0.348726064	39.8		
T	2020-09-20 16:46:27	51.296992600	-0.348744085	39.8		
T	2020-09-20 16:46:28	51.297004167	-0.348763615	39.8		
T	2020-09-20 16:46:29	51.297010621	-0.348782390	39.8		
T	2020-09-20 16:46:30	51.297012717	-0.348808961	39.8		
T	2020-09-20 16:46:31	51.297024284	-0.348831005	39.8		
T	2020-09-20 16:46:32	51.297031995	-0.348859252	39.8		
T	2020-09-20 16:46:33	51.297036940	-0.348884063	39.8		
T	2020-09-20 16:46:34	51.297044149	-0.348905269	39.8		
T	2020-09-20 16:46:35	51.297049597	-0.348930415	39.8		
T	2020-09-20 16:46:36	51.297057057	-0.348954471	39.8		
T	2020-09-20 16:46:37	51.297061499	-0.348974084	39.8		
T	2020-09-20 16:46:38	51.297066193	-0.348997721	39.8		
T	2020-09-20 16:46:39	51.297072060	-0.349023202	39.8		
T	2020-09-20 16:46:40	51.297075078	-0.349046253	40.0		
T	2020-09-20 16:46:41	51.297077676	-0.349067543	40.0		
T	2020-09-20 16:46:42	51.297081448	-0.349087575	40.0		
T	2020-09-20 16:46:43	51.297086477	-0.349107021	40.0		
T	2020-09-20 16:46:44	51.297090417	-0.349125797	40.0		
T	2020-09-20 16:46:45	51.297096284	-0.349146668	40.0		
T	2020-09-20 16:46:46	51.297102906	-0.349169048	40.0		
T	2020-09-20 16:46:47	51.297111036	-0.349194696	39.8		
T	2020-09-20 16:46:48	51.297122184	-0.349224452	39.8		
T	2020-09-20 16:46:49	51.297130482	-0.349251023	39.6		
T	2020-09-20 16:46:50	51.297139367	-0.349274408	39.6		
T	2020-09-20 16:46:51	51.297149342	-0.349299805	39.6		
T	2020-09-20 16:46:52	51.297156466	-0.349324867	39.4		
T	2020-09-20 16:46:53	51.297164345	-0.349354707	39.4		
T	2020-09-20 16:46:54	51.297173398	-0.349378344	39.4		
