type	time	latitude	longitude	altitude (m)	name	desc
T	2020-09-19 10:44:50	51.304168347	-0.353068728	70.2		
T	2020-09-19 10:44:51	51.304169269	-0.353065208	70.0		
T	2020-09-19 10:44:52	51.304172035	-0.353057748	70.0		
T	2020-09-19 10:44:53	51.304174047	-0.353052719	70.0		
T	2020-09-19 10:44:54	51.304177735	-0.353042744	70.0		
T	2020-09-19 10:44:55	51.304178908	-0.353020616	69.8		
T	2020-09-19 10:44:56	51.304178070	-0.352986082	69.8		
T	2020-09-19 10:44:57	51.304183602	-0.352941491	70.0		
T	2020-09-19 10:44:58	51.304198187	-0.352894384	70.0		
T	2020-09-19 10:44:59	51.304211598	-0.352842752	70.0		
T	2020-09-19 10:45:00	51.304219561	-0.352802267	70.0		
T	2020-09-19 10:45:01	51.304222662	-0.352785587	70.0		
T	2020-09-19 10:45:02	51.304224841	-0.352785336	70.0		
T	2020-09-19 10:45:03	51.304225679	-0.352788186	69.8		
T	2020-09-19 10:45:04	51.304223416	-0.352789443	69.8		
T	2020-09-19 10:45:05	51.304218471	-0.352788856	69.6		
T	2020-09-19 10:45:06	51.304215956	-0.352788270	69.6		
T	2020-09-19 10:45:07	51.304215286	-0.352787850	69.6		
T	2020-09-19 10:45:08	51.304211346	-0.352795729	69.6		
T	2020-09-19 10:45:09	51.304203719	-0.352817271	69.6		
T	2020-09-19 10:45:10	51.304199528	-0.352844428	69.6		
T	2020-09-19 10:45:11	51.304198354	-0.352860019	69.6		
T	2020-09-19 10:45:12	51.304198941	-0.352856917	69.6		
T	2020-09-19 10:45:13	51.304201372	-0.352842836	69.6		
T	2020-09-19 10:45:14	51.304202881	-0.352816097	69.6		
T	2020-09-19 10:45:15	51.304202126	-0.352783743	69.8		
T	2020-09-19 10:45:16	51.304201372	-0.352747198	69.8		
T	2020-09-19 10:45:17	51.304198941	-0.352710569	70.0		
T	2020-09-19 10:45:18	51.304194415	-0.352681987	70.0		
T	2020-09-19 10:45:19	51.304191146	-0.352669330	70.0		
T	2020-09-19 10:45:20	51.304190811	-0.352669246	70.0		
T	2020-09-19 10:45:21	51.304185865	-0.352670420	70.0		
T	2020-09-19 10:45:22	51.304171868	-0.352668660	69.8		
T	2020-09-19 10:45:23	51.304156780	-0.352651393	69.8		
T	2020-09-19 10:45:24	51.304147560	-0.352624403	69.8		
T	2020-09-19 10:45:25	51.304138508	-0.352592887	69.8		
T	2020-09-19 10:45:26	51.304130964	-0.352557516	69.8		
T	2020-09-19 10:45:27	51.304125600	-0.352534130	70.0		
T	2020-09-19 10:45:28	51.304123169	-0.352529688	70.0		
T	2020-09-19 10:45:29	51.304121325	-0.352522479	70.2		
T	2020-09-19 10:45:30	51.304113362	-0.352507308	70.2		
T	2020-09-19 10:45:31	51.304096598	-0.352492556	70.2		
T	2020-09-19 10:45:32	51.304073380	-0.352476547	70.2		
T	2020-09-19 10:45:33	51.304058880	-0.352465315	70.2		
T	2020-09-19 10:45:34	51.304058796	-0.352463890	70.4		
T	2020-09-19 10:45:35	51.304057706	-0.352466153	70.4		
T	2020-09-19 10:45:36	51.304056700	-0.352465985	70.4		
T	2020-09-19 10:45:37	51.304055694	-0.352465734	70.4		
T	2020-09-19 10:45:38	51.304055443	-0.352465231	70.4		
T	2020-09-19 10:45:39	51.304055192	-0.352464812	70.4		
T	2020-09-19 10:45:40	51.304055024	-0.352464141	70.4		
T	2020-09-19 10:45:41	51.304055108	-0.352463974	70.4		
T	2020-09-19 10:45:42	51.304055275	-0.352463806	70.4		
T	2020-09-19 10:45:43	51.304055275	-0.352463638	70.2		
T	2020-09-19 10:45:44	51.304055359	-0.352463890	70.2		
T	2020-09-19 10:45:45	51.304055359	-0.352463974	70.2		
T	2020-09-19 10:45:46	51.304055443	-0.352464225	70.2		
T	2020-09-19 10:45:47	51.304055192	-0.352464058	70.2		
T	2020-09-19 10:45:48	51.304055359	-0.352463974	70.2		
T	2020-09-19 10:45:49	51.304055359	-0.352463974	70.2		
T	2020-09-19 10:45:50	51.304055527	-0.352464393	70.2		
T	2020-09-19 10:45:51	51.304055778	-0.352464644	70.2		
T	2020-09-19 10:45:52	51.304062400	-0.352479732	70.0		
T	2020-09-19 10:45:53	51.304060472	-0.352494484	70.0		
T	2020-09-19 10:45:54	51.304048235	-0.352509571	70.0		
T	2020-09-19 10:45:55	51.304027699	-0.352519881	70.0		
T	2020-09-19 10:45:56	51.303996434	-0.352523653	70.2		
T	2020-09-19 10:45:57	51.303957542	-0.352539578	70.2		
T	2020-09-19 10:45:58	51.303929463	-0.352584086	70.2		
T	2020-09-19 10:45:59	51.303926278	-0.352637395	70.2		
T	2020-09-19 10:46:00	51.303936671	-0.352676790	70.4		
T	2020-09-19 10:46:01	51.303937426	-0.352691039	70.6		
T	2020-09-19 10:46:02	51.303926529	-0.352678467	70.4		
T	2020-09-19 10:46:03	51.303913873	-0.352653489	70.2		
T	2020-09-19 10:46:04	51.303907670	-0.352632282	70.2		
T	2020-09-19 10:46:05	51.303906748	-0.352628846	70.2		
T	2020-09-19 10:46:06	51.303901887	-0.352617195	70.4		
T	2020-09-19 10:46:07	51.303888643	-0.352606885	70.2		
T	2020-09-19 10:46:08	51.303865174	-0.352599341	70.2		
T	2020-09-19 10:46:09	51.303838184	-0.352601353	70.2		
T	2020-09-19 10:46:10	51.303812535	-0.352614010	70.2		
T	2020-09-19 10:46:11	51.303785797	-0.352626331	70.2		
T	2020-09-19 10:46:12	51.303757047	-0.352635216	70.2		
T	2020-09-19 10:46:13	51.303729806	-0.352646364	70.2		
T	2020-09-19 10:46:14	51.303705247	-0.352660613	70.2		
T	2020-09-19 10:46:15	51.303688316	-0.352664553	70.2		
T	2020-09-19 10:46:16	51.303678006	-0.352667654	70.2		
T	2020-09-19 10:46:17	51.303663924	-0.352682909	70.2		
T	2020-09-19 10:46:18	51.303644646	-0.352707217	70.2		
T	2020-09-19 10:46:19	51.303619165	-0.352730351	70.4		
T	2020-09-19 10:46:20	51.303590164	-0.352747869	70.4		
T	2020-09-19 10:46:21	51.303560073	-0.352758178	70.2		
T	2020-09-19 10:46:22	51.303527635	-0.352769326	70.4		
T	2020-09-19 10:46:23	51.303494107	-0.352783576	70.4		
T	2020-09-19 10:46:24	51.303459071	-0.352800926	70.4		
T	2020-09-19 10:46:25	51.303422945	-0.352817439	70.2		
T	2020-09-19 10:46:26	51.303386735	-0.352828335	70.2		
T	2020-09-19 10:46:27	51.303352872	-0.352837471	70.2		
T	2020-09-19 10:46:28	51.303323200	-0.352850547	70.2		
T	2020-09-19 10:46:29	51.303301491	-0.352873178	70.2		
T	2020-09-19 10:46:30	51.303291684	-0.352893211	70.2		
T	2020-09-19 10:46:31	51.303290091	-0.352895726	70.2		
T	2020-09-19 10:46:32	51.303290678	-0.352899330	70.2		
T	2020-09-19 10:46:33	51.303290678	-0.352901425	70.2		
T	2020-09-19 10:46:34	51.303290008	-0.352902599	70.2		
T	2020-09-19 10:46:35	51.303290175	-0.352902599	70.0		
T	2020-09-19 10:46:36	51.303289924	-0.352905113	70.2		
T	2020-09-19 10:46:37	51.303275842	-0.352920704	70.2		
T	2020-09-19 10:46:38	51.303252289	-0.352944927	70.0		
T	2020-09-19 10:46:39	51.303225467	-0.352968145	70.2		
T	2020-09-19 10:46:40	51.303196885	-0.352983652	70.2		
T	2020-09-19 10:46:41	51.303169141	-0.352998739	70.0		
T	2020-09-19 10:46:42	51.303145420	-0.353024052	70.2		
T	2020-09-19 10:46:43	51.303117257	-0.353053976	70.2		
T	2020-09-19 10:46:44	51.303085238	-0.353082810	70.2		
T	2020-09-19 10:46:45	51.303052465	-0.353116589	70.4		
T	2020-09-19 10:46:46	51.303020613	-0.353156067	70.2		
T	2020-09-19 10:46:47	51.302991696	-0.353200492	70.2		
T	2020-09-19 10:46:48	51.302968562	-0.353244748	70.2		
T	2020-09-19 10:46:49	51.302953642	-0.353284059	70.2		
T	2020-09-19 10:46:50	51.302946098	-0.353321023	70.2		
T	2020-09-19 10:46:51	51.302945428	-0.353340134	70.2		
T	2020-09-19 10:46:52	51.302945009	-0.353342565	70.2		
T	2020-09-19 10:46:53	51.302945763	-0.353342313	70.0		
T	2020-09-19 10:46:54	51.302946517	-0.353342062	70.0		
T	2020-09-19 10:46:55	51.302947355	-0.353341056	70.0		
T	2020-09-19 10:46:56	51.302947942	-0.353340134	70.0		
T	2020-09-19 10:46:57	51.302948194	-0.353339631	70.0		
T	2020-09-19 10:46:58	51.302948529	-0.353339380	70.0		
T	2020-09-19 10:46:59	51.302948613	-0.353339044	70.0		
T	2020-09-19 10:47:00	51.302948697	-0.353338541	70.0		
T	2020-09-19 10:47:01	51.302947439	-0.353335440	70.0		
T	2020-09-19 10:47:02	51.302930424	-0.353342732	70.0		
T	2020-09-19 10:47:03	51.302901171	-0.353368297	70.0		
T	2020-09-19 10:47:04	51.302865632	-0.353398304	70.0		
T	2020-09-19 10:47:05	51.302826991	-0.353418086	69.8		
T	2020-09-19 10:47:06	51.302792206	-0.353412637	70.0		
T	2020-09-19 10:47:07	51.302766223	-0.353380619	70.0		
T	2020-09-19 10:47:08	51.302750465	-0.353334183	70.0		
T	2020-09-19 10:47:09	51.302732024	-0.353287579	70.0		
T	2020-09-19 10:47:10	51.302705705	-0.353257991	70.0		
T	2020-09-19 10:47:11	51.302671507	-0.353249358	70.0		
T	2020-09-19 10:47:12	51.302629765	-0.353253130	70.2		
T	2020-09-19 10:47:13	51.302585928	-0.353261009	70.4		
T	2020-09-19 10:47:14	51.302540163	-0.353269055	70.4		
T	2020-09-19 10:47:15	51.302495236	-0.353278778	70.4		
T	2020-09-19 10:47:16	51.302463636	-0.353302918	70.6		
T	2020-09-19 10:47:17	51.302453158	-0.353318257	70.6		
T	2020-09-19 10:47:18	51.302453494	-0.353314318	70.4		
T	2020-09-19 10:47:19	51.302456176	-0.353307864	70.4		
T	2020-09-19 10:47:20	51.302463803	-0.353299063	70.4		
T	2020-09-19 10:47:21	51.302474616	-0.353281377	70.2		
T	2020-09-19 10:47:22	51.302483333	-0.353258830	70.2		
T	2020-09-19 10:47:23	51.302488614	-0.353234103	70.2		
T	2020-09-19 10:47:24	51.302498337	-0.353209293	70.2		
T	2020-09-19 10:47:25	51.302513508	-0.353183309	70.2		
T	2020-09-19 10:47:26	51.302530775	-0.353157576	70.2		
T	2020-09-19 10:47:27	51.302550389	-0.353132598	70.2		
T	2020-09-19 10:47:28	51.302572014	-0.353105860	70.2		
T	2020-09-19 10:47:29	51.302596992	-0.353075014	70.2		
T	2020-09-19 10:47:30	51.302626077	-0.353043834	70.2		
T	2020-09-19 10:47:31	51.302648373	-0.353016509	70.4		
T	2020-09-19 10:47:32	51.302658180	-0.352994129	70.4		
T	2020-09-19 10:47:33	51.302666226	-0.352976527	70.4		
T	2020-09-19 10:47:34	51.302674692	-0.352945179	70.6		
T	2020-09-19 10:47:35	51.302682068	-0.352921961	70.6		
T	2020-09-19 10:47:36	51.302685253	-0.352917267	70.6		
T	2020-09-19 10:47:37	51.302686092	-0.352919446	70.6		
T	2020-09-19 10:47:38	51.302683074	-0.352919698	70.6		
T	2020-09-19 10:47:39	51.302684583	-0.352918776	70.6		
T	2020-09-19 10:47:40	51.302685086	-0.352920452	70.6		
T	2020-09-19 10:47:41	51.302687265	-0.352921961	70.6		
T	2020-09-19 10:47:42	51.302696569	-0.352920201	70.6		
T	2020-09-19 10:47:43	51.302702101	-0.352925565	70.6		
T	2020-09-19 10:47:44	51.302696737	-0.352931684	70.6		
T	2020-09-19 10:47:45	51.302684499	-0.352944424	70.6		
T	2020-09-19 10:47:46	51.302668741	-0.352956327	70.6		
T	2020-09-19 10:47:47	51.302654240	-0.352971414	70.6		
T	2020-09-19 10:47:48	51.302643679	-0.352991195	70.6		
T	2020-09-19 10:47:49	51.302631358	-0.353015000	70.6		
T	2020-09-19 10:47:50	51.302607302	-0.353032686	70.4		
T	2020-09-19 10:47:51	51.302573774	-0.353051629	70.4		
T	2020-09-19 10:47:52	51.302541588	-0.353078619	70.4		
T	2020-09-19 10:47:53	51.302509485	-0.353106279	70.4		
T	2020-09-19 10:47:54	51.302484171	-0.353138298	70.4		
T	2020-09-19 10:47:55	51.302466486	-0.353180626	70.4		
T	2020-09-19 10:47:56	51.302459277	-0.353226559	70.6		
T	2020-09-19 10:47:57	51.302462043	-0.353247598	70.6		
T	2020-09-19 10:47:58	51.302469755	-0.353240138	70.6		
T	2020-09-19 10:47:59	51.302478388	-0.353220860	70.6		
T	2020-09-19 10:48:00	51.302483585	-0.353198145	70.6		
T	2020-09-19 10:48:01	51.302480986	-0.353184734	70.4		
T	2020-09-19 10:48:02	51.302475706	-0.353183979	70.4		
T	2020-09-19 10:48:03	51.302469419	-0.353183812	70.4		
T	2020-09-19 10:48:04	51.302467743	-0.353183476	70.2		
T	2020-09-19 10:48:05	51.302464306	-0.353182973	70.2		
T	2020-09-19 10:48:06	51.302461373	-0.353183895	70.2		
T	2020-09-19 10:48:07	51.302459529	-0.353185236	70.2		
T	2020-09-19 10:48:08	51.302458690	-0.353183392	70.2		
T	2020-09-19 10:48:09	51.302457852	-0.353183812	70.2		
T	2020-09-19 10:48:10	51.302457852	-0.353181046	70.4		
T	2020-09-19 10:48:11	51.302458942	-0.353177441	70.4		
T	2020-09-19 10:48:12	51.302458188	-0.353173167	70.2		
T	2020-09-19 10:48:13	51.302455254	-0.353175849	70.2		
T	2020-09-19 10:48:14	51.302454248	-0.353178447	70.4		
T	2020-09-19 10:48:15	51.302453578	-0.353180375	70.4		
T	2020-09-19 10:48:16	51.302453661	-0.353180543	70.4		
T	2020-09-19 10:48:17	51.302454667	-0.353179704	70.4		
T	2020-09-19 10:48:18	51.302455338	-0.353182638	70.6		
T	2020-09-19 10:48:19	51.302454835	-0.353185572	70.6		
T	2020-09-19 10:48:20	51.302456595	-0.353188086	70.6		
T	2020-09-19 10:48:21	51.302458020	-0.353188505	70.6		
T	2020-09-19 10:48:22	51.302459361	-0.353188841	70.6		
T	2020-09-19 10:48:23	51.302461205	-0.353189511	70.6		
T	2020-09-19 10:48:24	51.302462630	-0.353188757	70.6		
T	2020-09-19 10:48:25	51.302463552	-0.353188254	70.6		
T	2020-09-19 10:48:26	51.302464223	-0.353188589	70.6		
T	2020-09-19 10:48:27	51.302464558	-0.353189260	70.6		
T	2020-09-19 10:48:28	51.302464725	-0.353189260	70.6		
T	2020-09-19 10:48:29	51.302464809	-0.353188841	70.6		
T	2020-09-19 10:48:30	51.302465061	-0.353189763	70.6		
T	2020-09-19 10:48:31	51.302465480	-0.353190517	70.6		
T	2020-09-19 10:48:32	51.302465480	-0.353190769	70.8		
T	2020-09-19 10:48:33	51.302465396	-0.353191523	70.8		
T	2020-09-19 10:48:34	51.302465312	-0.353192864	70.8		
T	2020-09-19 10:48:35	51.302465480	-0.353194289	70.8		
T	2020-09-19 10:48:36	51.302465647	-0.353194876	70.8		
T	2020-09-19 10:48:37	51.302466569	-0.353194624	70.8		
T	2020-09-19 10:48:38	51.302466905	-0.353194624	70.8		
T	2020-09-19 10:48:39	51.302467240	-0.353195546	70.8		
T	2020-09-19 10:48:40	51.302467408	-0.353195881	70.6		
T	2020-09-19 10:48:41	51.302467743	-0.353196468	70.6		
T	2020-09-19 10:48:42	51.302467491	-0.353196049	70.6		
T	2020-09-19 10:48:43	51.302467072	-0.353195211	70.6		
T	2020-09-19 10:48:44	51.302467072	-0.353195379	70.6		
T	2020-09-19 10:48:45	51.302467072	-0.353195798	70.6		
T	2020-09-19 10:48:46	51.302467240	-0.353196301	70.6		
T	2020-09-19 10:48:47	51.302467408	-0.353196636	70.8		
T	2020-09-19 10:48:48	51.302467659	-0.353197055	70.8		
T	2020-09-19 10:48:49	51.302467743	-0.353197055	70.8		
T	2020-09-19 10:48:50	51.302467827	-0.353197055	71.0		
T	2020-09-19 10:48:51	51.302467659	-0.353196803	71.0		
T	2020-09-19 10:48:52	51.302467911	-0.353196133	71.0		
T	2020-09-19 10:48:53	51.302468916	-0.353191355	71.0		
T	2020-09-19 10:48:54	51.302466989	-0.353189092	71.0		
T	2020-09-19 10:48:55	51.302464809	-0.353185991	71.0		
T	2020-09-19 10:48:56	51.302464893	-0.353184147	71.0		
T	2020-09-19 10:48:57	51.302466402	-0.353181548	71.0		
T	2020-09-19 10:48:58	51.302466067	-0.353179788	71.0		
T	2020-09-19 10:48:59	51.302466234	-0.353177106	71.0		
T	2020-09-19 10:49:00	51.302466821	-0.353175933	71.0		
T	2020-09-19 10:49:01	51.302466067	-0.353176687	71.0		
T	2020-09-19 10:49:02	51.302465396	-0.353177525	71.0		
T	2020-09-19 10:49:03	51.302466569	-0.353178112	71.0		
T	2020-09-19 10:49:04	51.302466737	-0.353177693	71.0		
T	2020-09-19 10:49:05	51.302466402	-0.353177441	71.0		
T	2020-09-19 10:49:06	51.302466318	-0.353177693	71.0		
T	2020-09-19 10:49:07	51.302466067	-0.353177693	71.0		
T	2020-09-19 10:49:08	51.302466569	-0.353178028	71.0		
T	2020-09-19 10:49:09	51.302467994	-0.353177106	71.0		
T	2020-09-19 10:49:10	51.302468581	-0.353176268	71.0		
T	2020-09-19 10:49:11	51.302468581	-0.353176435	71.0		
T	2020-09-19 10:49:12	51.302468246	-0.353174256	71.0		
T	2020-09-19 10:49:13	51.302470006	-0.353171993	71.0		
T	2020-09-19 10:49:14	51.302470258	-0.353172580	71.0		
T	2020-09-19 10:49:15	51.302470174	-0.353173250	71.0		
T	2020-09-19 10:49:16	51.302470509	-0.353173167	71.0		
T	2020-09-19 10:49:17	51.302470593	-0.353172580	71.0		
T	2020-09-19 10:49:18	51.302470844	-0.353171490	71.0		
T	2020-09-19 10:49:19	51.302472437	-0.353170652	71.0		
T	2020-09-19 10:49:20	51.302473946	-0.353169562	71.0		
T	2020-09-19 10:49:21	51.302474951	-0.353168389	71.2		
T	2020-09-19 10:49:22	51.302475873	-0.353166377	71.2		
T	2020-09-19 10:49:23	51.302474532	-0.353167467	71.2		
T	2020-09-19 10:49:24	51.302474532	-0.353168305	71.2		
T	2020-09-19 10:49:25	51.302474197	-0.353169981	71.0		
T	2020-09-19 10:49:26	51.302474616	-0.353173334	71.0		
T	2020-09-19 10:49:27	51.302474616	-0.353174256	71.0		
T	2020-09-19 10:49:28	51.302474365	-0.353175681	70.8		
T	2020-09-19 10:49:29	51.302474448	-0.353177106	70.8		
T	2020-09-19 10:49:30	51.302474113	-0.353177357	70.8		
T	2020-09-19 10:49:31	51.302474532	-0.353177860	70.8		
T	2020-09-19 10:49:32	51.302474700	-0.353178363	71.0		
T	2020-09-19 10:49:33	51.302474700	-0.353179034	70.8		
T	2020-09-19 10:49:34	51.302474700	-0.353179453	70.8		
T	2020-09-19 10:49:35	51.302474616	-0.353179872	70.8		
T	2020-09-19 10:49:36	51.302474616	-0.353180459	70.8		
T	2020-09-19 10:49:37	51.302474616	-0.353180962	70.8		
T	2020-09-19 10:49:38	51.302473946	-0.353179537	70.8		
T	2020-09-19 10:49:39	51.302474448	-0.353180543	70.8		
T	2020-09-19 10:49:40	51.302474868	-0.353180878	71.0		
T	2020-09-19 10:49:41	51.302474868	-0.353181381	71.0		
T	2020-09-19 10:49:42	51.302474868	-0.353181800	71.2		
T	2020-09-19 10:49:43	51.302474197	-0.353185488	71.2		
T	2020-09-19 10:49:44	51.302474448	-0.353187667	71.2		
T	2020-09-19 10:49:45	51.302473946	-0.353189260	71.2		
T	2020-09-19 10:49:46	51.302473526	-0.353190182	71.2		
T	2020-09-19 10:49:47	51.302501354	-0.353158833	71.2		
T	2020-09-19 10:49:48	51.302567823	-0.353083648	71.2		
T	2020-09-19 10:49:49	51.302660778	-0.353001337	71.2		
T	2020-09-19 10:49:50	51.302772341	-0.352945514	71.2		
T	2020-09-19 10:49:51	51.302898405	-0.352922380	71.2		
T	2020-09-19 10:49:52	51.303032180	-0.352924140	71.0		
T	2020-09-19 10:49:53	51.303164363	-0.352933612	70.6		
T	2020-09-19 10:49:54	51.303310711	-0.352942580	69.8		
T	2020-09-19 10:49:55	51.303451778	-0.352918776	69.6		
T	2020-09-19 10:49:56	51.303583374	-0.352856582	69.4		
T	2020-09-19 10:49:57	51.303705834	-0.352774188	69.6		
T	2020-09-19 10:49:58	51.303823516	-0.352678299	70.2		
T	2020-09-19 10:49:59	51.303937929	-0.352603029	71.4		
T	2020-09-19 10:50:00	51.304050246	-0.352586433	72.0		
T	2020-09-19 10:50:01	51.304145381	-0.352664385	72.4		
T	2020-09-19 10:50:02	51.304194164	-0.352825820	71.8		
T	2020-09-19 10:50:03	51.304201456	-0.353001170	71.2		
T	2020-09-19 10:50:04	51.304133562	-0.353184231	71.0		
T	2020-09-19 10:50:05	51.304052174	-0.353341894	70.8		
T	2020-09-19 10:50:06	51.303942958	-0.353485812	70.6		
T	2020-09-19 10:50:07	51.303820414	-0.353593184	70.6		
T	2020-09-19 10:50:08	51.303697871	-0.353670968	70.8		
T	2020-09-19 10:50:09	51.303566862	-0.353724025	71.0		
T	2020-09-19 10:50:10	51.303436859	-0.353753949	71.2		
T	2020-09-19 10:50:11	51.303306939	-0.353768617	71.2		
T	2020-09-19 10:50:12	51.303177439	-0.353766521	71.4		
T	2020-09-19 10:50:13	51.303048860	-0.353736514	71.6		
T	2020-09-19 10:50:14	51.302928161	-0.353678176	72.0		
T	2020-09-19 10:50:15	51.302810395	-0.353587652	72.4		
T	2020-09-19 10:50:16	51.302699335	-0.353488075	72.8		
T	2020-09-19 10:50:17	51.302595902	-0.353389923	73.0		
T	2020-09-19 10:50:18	51.302503953	-0.353302080	73.2		
T	2020-09-19 10:50:19	51.302449135	-0.353245921	73.2		
T	2020-09-19 10:50:20	51.302436227	-0.353231672	73.0		
T	2020-09-19 10:50:21	51.302436059	-0.353231505	72.2		
T	2020-09-19 10:50:22	51.302433796	-0.353232091	71.6		
T	2020-09-19 10:50:23	51.302427677	-0.353226224	71.2		
T	2020-09-19 10:50:24	51.302423235	-0.353218596	71.0		
T	2020-09-19 10:50:25	51.302420385	-0.353215076	71.0		
T	2020-09-19 10:50:26	51.302416697	-0.353215579	71.0		
T	2020-09-19 10:50:27	51.302425331	-0.353227817	70.8		
T	2020-09-19 10:50:28	51.302423486	-0.353233013	71.0		
T	2020-09-19 10:50:29	51.302426253	-0.353240725	71.0		
T	2020-09-19 10:50:30	51.302429521	-0.353249609	71.2		
T	2020-09-19 10:50:31	51.302440166	-0.353260338	71.2		
T	2020-09-19 10:50:32	51.302445196	-0.353265703	71.2		
T	2020-09-19 10:50:33	51.302448716	-0.353267044	71.2		
T	2020-09-19 10:50:34	51.302452488	-0.353263104	71.2		
T	2020-09-19 10:50:35	51.302455254	-0.353262769	71.2		
T	2020-09-19 10:50:36	51.302455338	-0.353265787	71.0		
T	2020-09-19 10:50:37	51.302454919	-0.353268385	71.0		
T	2020-09-19 10:50:38	51.302450057	-0.353267882	71.0		
T	2020-09-19 10:50:39	51.302448716	-0.353263607	71.0		
T	2020-09-19 10:50:40	51.302450476	-0.353261596	71.0		
T	2020-09-19 10:50:41	51.302454751	-0.353263691	71.0		
T	2020-09-19 10:50:42	51.302457768	-0.353262266	70.8		
T	2020-09-19 10:50:43	51.302458690	-0.353262182	70.8		
T	2020-09-19 10:50:44	51.302460199	-0.353262350	70.8		
T	2020-09-19 10:50:45	51.302459612	-0.353269558	70.6		
T	2020-09-19 10:50:46	51.302456511	-0.353281209	70.8		
T	2020-09-19 10:50:47	51.302451566	-0.353292190	70.6		
T	2020-09-19 10:50:48	51.302449051	-0.353295542	70.6		
T	2020-09-19 10:50:49	51.302450476	-0.353295458	70.8		
T	2020-09-19 10:50:50	51.302454248	-0.353281880	70.8		
T	2020-09-19 10:50:51	51.302460283	-0.353266206	70.8		
T	2020-09-19 10:50:52	51.302467408	-0.353257321	70.8		
T	2020-09-19 10:50:53	51.302470258	-0.353253549	70.8		
T	2020-09-19 10:50:54	51.302476209	-0.353249358	70.8		
T	2020-09-19 10:50:55	51.302478220	-0.353242150	70.8		
T	2020-09-19 10:50:56	51.302478639	-0.353237288	70.8		
T	2020-09-19 10:50:57	51.302475119	-0.353235360	70.8		
T	2020-09-19 10:50:58	51.302472185	-0.353234690	70.8		
T	2020-09-19 10:50:59	51.302470341	-0.353234941	70.8		
T	2020-09-19 10:51:00	51.302469503	-0.353238042	70.8		
T	2020-09-19 10:51:01	51.302470090	-0.353244664	70.8		
T	2020-09-19 10:51:02	51.302474365	-0.353253465	70.8		
T	2020-09-19 10:51:03	51.302491464	-0.353271235	70.8		
T	2020-09-19 10:51:04	51.302517783	-0.353297638	70.8		
T	2020-09-19 10:51:05	51.302544018	-0.353327980	71.0		
T	2020-09-19 10:51:06	51.302564805	-0.353354802	71.0		
T	2020-09-19 10:51:07	51.302585006	-0.353367962	71.2		
T	2020-09-19 10:51:08	51.302604452	-0.353373913	71.2		
T	2020-09-19 10:51:09	51.302624736	-0.353395119	71.2		
T	2020-09-19 10:51:10	51.302642673	-0.353430239	71.2		
T	2020-09-19 10:51:11	51.302668657	-0.353463432	71.2		
T	2020-09-19 10:51:12	51.302696988	-0.353487320	71.0		
T	2020-09-19 10:51:13	51.302726911	-0.353507940	70.8		
T	2020-09-19 10:51:14	51.302754069	-0.353518669	71.0		
T	2020-09-19 10:51:15	51.302765049	-0.353526548	71.0		
T	2020-09-19 10:51:16	51.302774185	-0.353540126	70.8		
T	2020-09-19 10:51:17	51.302791787	-0.353562757	70.8		
T	2020-09-19 10:51:18	51.302816849	-0.353582958	70.8		
T	2020-09-19 10:51:19	51.302844090	-0.353601901	70.8		
T	2020-09-19 10:51:20	51.302871667	-0.353622101	71.0		
T	2020-09-19 10:51:21	51.302899579	-0.353645487	71.0		
T	2020-09-19 10:51:22	51.302926987	-0.353676248	70.8		
T	2020-09-19 10:51:23	51.302957414	-0.353704076	70.8		
T	2020-09-19 10:51:24	51.302986247	-0.353717487	71.0		
T	2020-09-19 10:51:25	51.303008376	-0.353722433	71.0		
T	2020-09-19 10:51:26	51.303027067	-0.353734251	71.0		
T	2020-09-19 10:51:27	51.303042322	-0.353749255	70.8		
T	2020-09-19 10:51:28	51.303056655	-0.353761995	70.8		
T	2020-09-19 10:51:29	51.303078197	-0.353775742	70.8		
T	2020-09-19 10:51:30	51.303101834	-0.353792002	70.6		
T	2020-09-19 10:51:31	51.303125387	-0.353804324	70.4		
T	2020-09-19 10:51:32	51.303146929	-0.353814550	70.2		
T	2020-09-19 10:51:33	51.303167380	-0.353828212	70.0		
T	2020-09-19 10:51:34	51.303188419	-0.353845144	69.8		
T	2020-09-19 10:51:35	51.303210212	-0.353861237	69.8		
T	2020-09-19 10:51:36	51.303232256	-0.353874816	69.8		
T	2020-09-19 10:51:37	51.303254552	-0.353887891	69.8		
T	2020-09-19 10:51:38	51.303276513	-0.353897195	69.8		
T	2020-09-19 10:51:39	51.303294618	-0.353906248	70.0		
T	2020-09-19 10:51:40	51.303318422	-0.353920329	70.0		
T	2020-09-19 10:51:41	51.303342478	-0.353935920	70.0		
T	2020-09-19 10:51:42	51.303362846	-0.353948241	69.8		
T	2020-09-19 10:51:43	51.303375168	-0.353951342	70.0		
T	2020-09-19 10:51:44	51.303373910	-0.353954192	70.2		
T	2020-09-19 10:51:45	51.303370390	-0.353950672	70.2		
T	2020-09-19 10:51:46	51.303368043	-0.353945475	70.6		
T	2020-09-19 10:51:47	51.303368881	-0.353940278	70.8		
T	2020-09-19 10:51:48	51.303368378	-0.353941200	70.8		
T	2020-09-19 10:51:49	51.303374246	-0.353941368	71.0		
T	2020-09-19 10:51:50	51.303411713	-0.353934327	71.0		
T	2020-09-19 10:51:51	51.303466028	-0.353923682	71.0		
T	2020-09-19 10:51:52	51.303518247	-0.353917060	71.0		
