type	time	latitude	longitude	altitude (m)	name	desc
T	2020-09-26 11:40:26	51.247553788	-0.330164926	-38.6		
T	2020-09-26 11:40:27	51.247553369	-0.330165345	-38.6		
T	2020-09-26 11:40:28	51.247553034	-0.330165429	-38.8		
T	2020-09-26 11:40:29	51.247553034	-0.330164004	-38.8		
T	2020-09-26 11:40:30	51.247554710	-0.330159813	-38.8		
T	2020-09-26 11:40:31	51.247554626	-0.330157466	-38.8		
T	2020-09-26 11:40:32	51.247552279	-0.330157215	-38.8		
T	2020-09-26 11:40:33	51.247550352	-0.330153108	-38.8		
T	2020-09-26 11:40:34	51.247546831	-0.330153275	-38.8		
T	2020-09-26 11:40:35	51.247545239	-0.330155287	-38.8		
T	2020-09-26 11:40:36	51.247544652	-0.330159897	-38.8		
T	2020-09-26 11:40:37	51.247540964	-0.330168027	-38.8		
T	2020-09-26 11:40:38	51.247529481	-0.330183450	-38.8		
T	2020-09-26 11:40:39	51.247517830	-0.330197616	-39.0		
T	2020-09-26 11:40:40	51.247507688	-0.330207506	-39.0		
T	2020-09-26 11:40:41	51.247496204	-0.330213709	-39.2		
T	2020-09-26 11:40:42	51.247483715	-0.330222845	-39.0		
T	2020-09-26 11:40:43	51.247471981	-0.330238771	-39.2		
T	2020-09-26 11:40:44	51.247461671	-0.330255451	-39.2		
T	2020-09-26 11:40:45	51.247453541	-0.330271460	-39.2		
T	2020-09-26 11:40:46	51.247447589	-0.330285961	-39.2		
T	2020-09-26 11:40:47	51.247439794	-0.330297779	-39.2		
T	2020-09-26 11:40:48	51.247430742	-0.330310185	-39.2		
T	2020-09-26 11:40:49	51.247422695	-0.330321835	-39.2		
T	2020-09-26 11:40:50	51.247418839	-0.330332397	-39.2		
T	2020-09-26 11:40:51	51.247417498	-0.330349831	-39.4		
T	2020-09-26 11:40:52	51.247417163	-0.330363577	-39.6		
T	2020-09-26 11:40:53	51.247413643	-0.330375815	-40.0		
T	2020-09-26 11:40:54	51.247411380	-0.330390986	-40.0		
T	2020-09-26 11:40:55	51.247411799	-0.330402302	-40.2		
T	2020-09-26 11:40:56	51.247412469	-0.330409510	-40.2		
T	2020-09-26 11:40:57	51.247413307	-0.330413869	-40.2		
T	2020-09-26 11:40:58	51.247414732	-0.330414372	-40.2		
T	2020-09-26 11:40:59	51.247415235	-0.330411689	-40.0		
T	2020-09-26 11:41:00	51.247417079	-0.330407917	-40.0		
T	2020-09-26 11:41:01	51.247416493	-0.330406157	-39.8		
T	2020-09-26 11:41:02	51.247417582	-0.330404732	-39.8		
T	2020-09-26 11:41:03	51.247419007	-0.330406828	-39.6		
T	2020-09-26 11:41:04	51.247420767	-0.330406744	-39.6		
T	2020-09-26 11:41:05	51.247420935	-0.330406409	-39.6		
T	2020-09-26 11:41:06	51.247420851	-0.330406157	-39.6		
T	2020-09-26 11:41:07	51.247420348	-0.330409510	-39.6		
T	2020-09-26 11:41:08	51.247419510	-0.330414288	-39.6		
T	2020-09-26 11:41:09	51.247419259	-0.330419401	-39.6		
T	2020-09-26 11:41:10	51.247420181	-0.330422921	-39.6		
T	2020-09-26 11:41:11	51.247421103	-0.330426609	-39.6		
T	2020-09-26 11:41:12	51.247421773	-0.330432057	-39.8		
T	2020-09-26 11:41:13	51.247421773	-0.330433231	-39.8		
T	2020-09-26 11:41:14	51.247421522	-0.330433818	-39.8		
T	2020-09-26 11:41:15	51.247421270	-0.330433734	-39.8		
T	2020-09-26 11:41:16	51.247421019	-0.330433650	-40.0		
T	2020-09-26 11:41:17	51.247421103	-0.330433901	-40.0		
T	2020-09-26 11:41:18	51.247421438	-0.330434069	-40.0		
T	2020-09-26 11:41:19	51.247422863	-0.330433985	-40.0		
T	2020-09-26 11:41:20	51.247419510	-0.330441026	-40.0		
T	2020-09-26 11:41:21	51.247419426	-0.330465082	-40.0		
T	2020-09-26 11:41:22	51.247409033	-0.330488384	-40.0		
T	2020-09-26 11:41:23	51.247409452	-0.330505567	-40.0		
T	2020-09-26 11:41:24	51.247409703	-0.330508081	-40.0		
T	2020-09-26 11:41:25	51.247405009	-0.330516463	-40.0		
T	2020-09-26 11:41:26	51.247404506	-0.330517553	-40.0		
T	2020-09-26 11:41:27	51.247404004	-0.330518307	-40.2		
T	2020-09-26 11:41:28	51.247403836	-0.330519732	-40.2		
T	2020-09-26 11:41:29	51.247404255	-0.330520151	-40.4		
T	2020-09-26 11:41:30	51.247404674	-0.330520235	-40.6		
T	2020-09-26 11:41:31	51.247405009	-0.330519900	-40.6		
T	2020-09-26 11:41:32	51.247406099	-0.330518391	-40.6		
T	2020-09-26 11:41:33	51.247406937	-0.330516715	-40.6		
T	2020-09-26 11:41:34	51.247406267	-0.330517050	-40.8		
T	2020-09-26 11:41:35	51.247404842	-0.330518978	-40.8		
T	2020-09-26 11:41:36	51.247402327	-0.330517301	-41.0		
T	2020-09-26 11:41:37	51.247402327	-0.330513697	-41.0		
T	2020-09-26 11:41:38	51.247404506	-0.330508752	-41.0		
T	2020-09-26 11:41:39	51.247406686	-0.330504226	-41.0		
T	2020-09-26 11:41:40	51.247408446	-0.330502298	-41.0		
T	2020-09-26 11:41:41	51.247408278	-0.330498442	-41.0		
T	2020-09-26 11:41:42	51.247408697	-0.330494670	-40.8		
T	2020-09-26 11:41:43	51.247410625	-0.330488468	-40.8		
T	2020-09-26 11:41:44	51.247410709	-0.330485534	-40.6		
T	2020-09-26 11:41:45	51.247409284	-0.330483438	-40.6		
T	2020-09-26 11:41:46	51.247406183	-0.330487210	-40.6		
T	2020-09-26 11:41:47	51.247404255	-0.330498861	-40.6		
T	2020-09-26 11:41:48	51.247402998	-0.330517385	-41.0		
T	2020-09-26 11:41:49	51.247402327	-0.330535993	-41.4		
T	2020-09-26 11:41:50	51.247400315	-0.330556361	-41.6		
T	2020-09-26 11:41:51	51.247398891	-0.330576478	-41.6		
T	2020-09-26 11:41:52	51.247399142	-0.330594499	-41.6		
T	2020-09-26 11:41:53	51.247403082	-0.330613609	-41.4		
T	2020-09-26 11:41:54	51.247408781	-0.330631547	-41.4		
T	2020-09-26 11:41:55	51.247413643	-0.330648562	-41.4		
T	2020-09-26 11:41:56	51.247417666	-0.330665996	-41.4		
T	2020-09-26 11:41:57	51.247423114	-0.330685358	-41.4		
T	2020-09-26 11:41:58	51.247426132	-0.330704888	-41.4		
T	2020-09-26 11:41:59	51.247428227	-0.330725340	-41.4		
T	2020-09-26 11:42:00	51.247432502	-0.330745289	-41.4		
T	2020-09-26 11:42:01	51.247439124	-0.330763562	-41.4		
T	2020-09-26 11:42:02	51.247448009	-0.330782672	-41.4		
T	2020-09-26 11:42:03	51.247456558	-0.330803962	-41.2		
T	2020-09-26 11:42:04	51.247460833	-0.330828521	-41.2		
T	2020-09-26 11:42:05	51.247461420	-0.330851153	-40.8		
T	2020-09-26 11:42:06	51.247457396	-0.330874370	-40.6		
T	2020-09-26 11:42:07	51.247451445	-0.330895158	-40.4		
T	2020-09-26 11:42:08	51.247445159	-0.330907060	-40.4		
T	2020-09-26 11:42:09	51.247442393	-0.330918794	-40.4		
T	2020-09-26 11:42:10	51.247442812	-0.330938241	-40.4		
T	2020-09-26 11:42:11	51.247442309	-0.330961877	-40.6		
T	2020-09-26 11:42:12	51.247438285	-0.330985598	-41.0		
T	2020-09-26 11:42:13	51.247434597	-0.331010241	-41.4		
T	2020-09-26 11:42:14	51.247434933	-0.331034716	-41.4		
T	2020-09-26 11:42:15	51.247431077	-0.331051396	-41.4		
T	2020-09-26 11:42:16	51.247427724	-0.331064640	-41.4		
T	2020-09-26 11:42:17	51.247423533	-0.331077548	-41.4		
T	2020-09-26 11:42:18	51.247418504	-0.331097748	-41.2		
T	2020-09-26 11:42:19	51.247408194	-0.331124570	-41.2		
T	2020-09-26 11:42:20	51.247398639	-0.331147369	-41.0		
T	2020-09-26 11:42:21	51.247389168	-0.331160026	-41.0		
T	2020-09-26 11:42:22	51.247378523	-0.331176035	-40.8		
T	2020-09-26 11:42:23	51.247363100	-0.331198666	-40.8		
T	2020-09-26 11:42:24	51.247351281	-0.331217526	-40.8		
T	2020-09-26 11:42:25	51.247337535	-0.331234122	-40.8		
T	2020-09-26 11:42:26	51.247324375	-0.331248203	-40.6		
T	2020-09-26 11:42:27	51.247314736	-0.331262453	-40.6		
T	2020-09-26 11:42:28	51.247304091	-0.331275864	-40.6		
T	2020-09-26 11:42:29	51.247290932	-0.331288520	-40.8		
T	2020-09-26 11:42:30	51.247278526	-0.331304362	-40.8		
T	2020-09-26 11:42:31	51.247267798	-0.331321880	-40.8		
T	2020-09-26 11:42:32	51.247256314	-0.331332106	-40.8		
T	2020-09-26 11:42:33	51.247241562	-0.331341410	-40.8		
T	2020-09-26 11:42:34	51.247227984	-0.331354737	-40.6		
T	2020-09-26 11:42:35	51.247214573	-0.331372004	-40.6		
T	2020-09-26 11:42:36	51.247204011	-0.331386421	-40.4		
T	2020-09-26 11:42:37	51.247194204	-0.331401005	-40.2		
T	2020-09-26 11:42:38	51.247184230	-0.331414165	-40.0		
T	2020-09-26 11:42:39	51.247177273	-0.331424391	-40.0		
T	2020-09-26 11:42:40	51.247172412	-0.331427492	-40.0		
T	2020-09-26 11:42:41	51.247176351	-0.331423804	-40.0		
T	2020-09-26 11:42:42	51.247181715	-0.331422379	-40.0		
T	2020-09-26 11:42:43	51.247184230	-0.331426319	-40.0		
T	2020-09-26 11:42:44	51.247177944	-0.331433695	-39.8		
T	2020-09-26 11:42:45	51.247163527	-0.331440400	-39.8		
T	2020-09-26 11:42:46	51.247149026	-0.331437383	-39.6		
T	2020-09-26 11:42:47	51.247133017	-0.331437718	-39.6		
T	2020-09-26 11:42:48	51.247116504	-0.331444088	-39.4		
T	2020-09-26 11:42:49	51.247098651	-0.331459679	-39.4		
T	2020-09-26 11:42:50	51.247084821	-0.331475018	-39.4		
T	2020-09-26 11:42:51	51.247074427	-0.331488932	-39.4		
T	2020-09-26 11:42:52	51.247066129	-0.331502929	-39.4		
T	2020-09-26 11:42:53	51.247063195	-0.331511647	-39.6		
T	2020-09-26 11:42:54	51.247063279	-0.331515167	-39.6		
T	2020-09-26 11:42:55	51.247066129	-0.331511730	-39.6		
T	2020-09-26 11:42:56	51.247073505	-0.331506198	-39.6		
T	2020-09-26 11:42:57	51.247087000	-0.331492536	-39.4		
T	2020-09-26 11:42:58	51.247098818	-0.331477029	-39.4		
T	2020-09-26 11:42:59	51.247102087	-0.331462948	-39.2		
T	2020-09-26 11:43:00	51.247093705	-0.331446268	-39.2		
T	2020-09-26 11:43:01	51.247080797	-0.331428917	-39.2		
T	2020-09-26 11:43:02	51.247066129	-0.331416009	-39.4		
T	2020-09-26 11:43:03	51.247048611	-0.331409136	-39.4		
T	2020-09-26 11:43:04	51.247032853	-0.331398407	-39.4		
T	2020-09-26 11:43:05	51.247019777	-0.331387008	-39.6		
T	2020-09-26 11:43:06	51.247008881	-0.331382565	-39.6		
T	2020-09-26 11:43:07	51.246998068	-0.331380554	-39.6		
T	2020-09-26 11:43:08	51.246986082	-0.331377955	-39.6		
T	2020-09-26 11:43:09	51.246975353	-0.331373848	-39.6		
T	2020-09-26 11:43:10	51.246966049	-0.331373094	-39.8		
T	2020-09-26 11:43:11	51.246956410	-0.331367813	-39.8		
T	2020-09-26 11:43:12	51.246942244	-0.331359096	-40.0		
T	2020-09-26 11:43:13	51.246925397	-0.331350379	-40.0		
T	2020-09-26 11:43:14	51.246909890	-0.331343086	-40.0		
T	2020-09-26 11:43:15	51.246892875	-0.331339734	-40.0		
T	2020-09-26 11:43:16	51.246877620	-0.331340823	-39.8		
T	2020-09-26 11:43:17	51.246864544	-0.331343506	-39.8		
T	2020-09-26 11:43:18	51.246853396	-0.331347613	-39.8		
T	2020-09-26 11:43:19	51.246842919	-0.331356749	-39.8		
T	2020-09-26 11:43:20	51.246832525	-0.331366640	-39.8		
T	2020-09-26 11:43:21	51.246823221	-0.331377033	-39.8		
T	2020-09-26 11:43:22	51.246820204	-0.331386505	-39.8		
T	2020-09-26 11:43:23	51.246819701	-0.331387762	-39.8		
T	2020-09-26 11:43:24	51.246820372	-0.331387511	-39.8		
T	2020-09-26 11:43:25	51.246822802	-0.331387427	-39.8		
T	2020-09-26 11:43:26	51.246825987	-0.331384074	-40.0		
T	2020-09-26 11:43:27	51.246827999	-0.331382565	-40.0		
T	2020-09-26 11:43:28	51.246828083	-0.331382230	-40.0		
T	2020-09-26 11:43:29	51.246823305	-0.331386505	-40.0		
T	2020-09-26 11:43:30	51.246817773	-0.331401760	-40.0		
T	2020-09-26 11:43:31	51.246816432	-0.331425983	-40.2		
T	2020-09-26 11:43:32	51.246816348	-0.331450459	-40.2		
T	2020-09-26 11:43:33	51.246811403	-0.331478287	-40.4		
T	2020-09-26 11:43:34	51.246802853	-0.331506785	-40.4		
T	2020-09-26 11:43:35	51.246796818	-0.331524136	-40.4		
T	2020-09-26 11:43:36	51.246793214	-0.331532098	-40.2		
T	2020-09-26 11:43:37	51.246794807	-0.331546264	-40.2		
T	2020-09-26 11:43:38	51.246796148	-0.331571996	-40.0		
T	2020-09-26 11:43:39	51.246797824	-0.331597645	-39.6		
T	2020-09-26 11:43:40	51.246801428	-0.331618013	-39.4		
T	2020-09-26 11:43:41	51.246803021	-0.331637291	-39.4		
T	2020-09-26 11:43:42	51.246804027	-0.331651540	-39.2		
T	2020-09-26 11:43:43	51.246807799	-0.331666041	-39.4		
T	2020-09-26 11:43:44	51.246815426	-0.331678279	-39.4		
T	2020-09-26 11:43:45	51.246820372	-0.331691438	-39.4		
T	2020-09-26 11:43:46	51.246822383	-0.331706442	-39.6		
T	2020-09-26 11:43:47	51.246824898	-0.331725469	-39.6		
T	2020-09-26 11:43:48	51.246829089	-0.331748016	-39.8		
T	2020-09-26 11:43:49	51.246835124	-0.331767965	-39.8		
T	2020-09-26 11:43:50	51.246842667	-0.331786154	-39.8		
T	2020-09-26 11:43:51	51.246849792	-0.331810294	-40.0		
T	2020-09-26 11:43:52	51.246856330	-0.331832170	-40.0		
T	2020-09-26 11:43:53	51.246861024	-0.331852706	-40.0		
T	2020-09-26 11:43:54	51.246860772	-0.331876511	-40.2		
T	2020-09-26 11:43:55	51.246862616	-0.331900818	-40.2		
T	2020-09-26 11:43:56	51.246865215	-0.331922946	-40.0		
T	2020-09-26 11:43:57	51.246868065	-0.331944823	-40.0		
T	2020-09-26 11:43:58	51.246871166	-0.331968796	-40.0		
T	2020-09-26 11:43:59	51.246874603	-0.331993857	-40.0		
T	2020-09-26 11:44:00	51.246878542	-0.332016153	-39.8		
T	2020-09-26 11:44:01	51.246881392	-0.332038281	-39.8		
T	2020-09-26 11:44:02	51.246880973	-0.332062338	-39.6		
T	2020-09-26 11:44:03	51.246880973	-0.332086142	-39.4		
T	2020-09-26 11:44:04	51.246876866	-0.332100475	-39.0		
T	2020-09-26 11:44:05	51.246876195	-0.332114557	-38.8		
T	2020-09-26 11:44:06	51.246881057	-0.332132494	-38.8		
T	2020-09-26 11:44:07	51.246887678	-0.332156718	-38.6		
T	2020-09-26 11:44:08	51.246898575	-0.332174907	-38.6		
T	2020-09-26 11:44:09	51.246911231	-0.332193933	-38.8		
T	2020-09-26 11:44:10	51.246918356	-0.332210111	-38.8		
T	2020-09-26 11:44:11	51.246926235	-0.332230227	-39.0		
T	2020-09-26 11:44:12	51.246933946	-0.332250847	-38.8		
T	2020-09-26 11:44:13	51.246938892	-0.332269706	-38.8		
T	2020-09-26 11:44:14	51.246944424	-0.332289739	-38.8		
T	2020-09-26 11:44:15	51.246948782	-0.332311280	-38.6		
T	2020-09-26 11:44:16	51.246951465	-0.332328547	-38.2		
T	2020-09-26 11:44:17	51.246954985	-0.332341706	-37.8		
T	2020-09-26 11:44:18	51.246949201	-0.332360398	-37.4		
T	2020-09-26 11:44:19	51.246953309	-0.332410941	-37.2		
T	2020-09-26 11:44:20	51.246965127	-0.332443547	-37.0		
T	2020-09-26 11:44:21	51.246976610	-0.332470872	-37.0		
T	2020-09-26 11:44:22	51.246995050	-0.332512781	-37.2		
T	2020-09-26 11:44:23	51.247005947	-0.332544884	-37.4		
T	2020-09-26 11:44:24	51.247010641	-0.332566425	-37.6		
T	2020-09-26 11:44:25	51.247018855	-0.332584027	-37.8		
T	2020-09-26 11:44:26	51.247024890	-0.332608083	-38.0		
T	2020-09-26 11:44:27	51.247028830	-0.332629709	-38.0		
T	2020-09-26 11:44:28	51.247034697	-0.332652004	-38.0		
T	2020-09-26 11:44:29	51.247042408	-0.332671199	-38.0		
T	2020-09-26 11:44:30	51.247054227	-0.332694082	-38.0		
T	2020-09-26 11:44:31	51.247063866	-0.332718557	-38.0		
T	2020-09-26 11:44:32	51.247072248	-0.332739512	-38.2		
T	2020-09-26 11:44:33	51.247080714	-0.332761221	-38.0		
T	2020-09-26 11:44:34	51.247088760	-0.332784103	-38.0		
T	2020-09-26 11:44:35	51.247095549	-0.332798772	-38.0		
T	2020-09-26 11:44:36	51.247103596	-0.332813524	-37.6		
T	2020-09-26 11:44:37	51.247112062	-0.332831461	-37.4		
T	2020-09-26 11:44:38	51.247119857	-0.332850236	-37.0		
T	2020-09-26 11:44:39	51.247130837	-0.332867000	-37.0		
T	2020-09-26 11:44:40	51.247143243	-0.332883764	-36.8		
T	2020-09-26 11:44:41	51.247148942	-0.332896421	-36.8		
T	2020-09-26 11:44:42	51.247156318	-0.332913185	-36.8		
T	2020-09-26 11:44:43	51.247165287	-0.332930870	-36.8		
T	2020-09-26 11:44:44	51.247176602	-0.332950987	-36.8		
T	2020-09-26 11:44:45	51.247189511	-0.332972361	-36.8		
T	2020-09-26 11:44:46	51.247198898	-0.332990298	-36.6		
T	2020-09-26 11:44:47	51.247207532	-0.333010079	-36.6		
T	2020-09-26 11:44:48	51.247213483	-0.333032124	-36.2		
T	2020-09-26 11:44:49	51.247218009	-0.333056599	-36.0		
T	2020-09-26 11:44:50	51.247225385	-0.333080906	-36.0		
T	2020-09-26 11:44:51	51.247233516	-0.333099514	-35.8		
T	2020-09-26 11:44:52	51.247242400	-0.333117452	-36.0		
T	2020-09-26 11:44:53	51.247251118	-0.333140334	-36.0		
T	2020-09-26 11:44:54	51.247260002	-0.333160535	-36.2		
T	2020-09-26 11:44:55	51.247269139	-0.333178220	-36.2		
T	2020-09-26 11:44:56	51.247278191	-0.333202193	-36.2		
T	2020-09-26 11:44:57	51.247286238	-0.333224824	-36.4		
T	2020-09-26 11:44:58	51.247294033	-0.333248125	-36.4		
T	2020-09-26 11:44:59	51.247302582	-0.333269918	-36.4		
T	2020-09-26 11:45:00	51.247313228	-0.333290538	-36.4		
T	2020-09-26 11:45:01	51.247321274	-0.333309732	-36.2		
T	2020-09-26 11:45:02	51.247329907	-0.333329346	-36.0		
T	2020-09-26 11:45:03	51.247341391	-0.333350301	-36.0		
T	2020-09-26 11:45:04	51.247350862	-0.333368741	-35.6		
T	2020-09-26 11:45:05	51.247357903	-0.333389109	-35.4		
T	2020-09-26 11:45:06	51.247362765	-0.333410315	-35.2		
T	2020-09-26 11:45:07	51.247364776	-0.333432360	-35.2		
T	2020-09-26 11:45:08	51.247368213	-0.333451470	-35.0		
T	2020-09-26 11:45:09	51.247373577	-0.333467480	-34.8		
T	2020-09-26 11:45:10	51.247380031	-0.333485082	-34.8		
T	2020-09-26 11:45:11	51.247386402	-0.333502181	-34.8		
T	2020-09-26 11:45:12	51.247394783	-0.333522297	-34.8		
T	2020-09-26 11:45:13	51.247402411	-0.333548030	-34.8		
T	2020-09-26 11:45:14	51.247407524	-0.333570326	-34.8		
T	2020-09-26 11:45:15	51.247415654	-0.333591197	-34.8		
T	2020-09-26 11:45:16	51.247423366	-0.333611229	-35.0		
T	2020-09-26 11:45:17	51.247429401	-0.333630256	-35.2		
T	2020-09-26 11:45:18	51.247431412	-0.333650960	-35.4		
T	2020-09-26 11:45:19	51.247437950	-0.333672250	-35.4		
T	2020-09-26 11:45:20	51.247444823	-0.333691444	-35.4		
T	2020-09-26 11:45:21	51.247446919	-0.333712315	-35.4		
T	2020-09-26 11:45:22	51.247446332	-0.333737880	-35.4		
T	2020-09-26 11:45:23	51.247446667	-0.333763277	-35.2		
