type	time	latitude	longitude	altitude (m)	name	desc
T	2020-10-05 16:55:10	51.294326149	-0.350071359	43.2		
T	2020-10-05 16:55:11	51.294338470	-0.350061301	43.2		
T	2020-10-05 16:55:12	51.294351798	-0.350050991	43.2		
T	2020-10-05 16:55:13	51.294365209	-0.350038251	43.2		
T	2020-10-05 16:55:14	51.294379374	-0.350024924	43.2		
T	2020-10-05 16:55:15	51.294393204	-0.350012099	43.0		
T	2020-10-05 16:55:16	51.294407453	-0.350002209	43.0		
T	2020-10-05 16:55:17	51.294419272	-0.349995671	43.0		
T	2020-10-05 16:55:18	51.294432012	-0.349990223	43.0		
T	2020-10-05 16:55:19	51.294444334	-0.349984691	43.0		
T	2020-10-05 16:55:20	51.294457577	-0.349978488	43.0		
T	2020-10-05 16:55:21	51.294472162	-0.349971196	43.0		
T	2020-10-05 16:55:22	51.294485824	-0.349963820	43.0		
T	2020-10-05 16:55:23	51.294499151	-0.349957198	43.0		
T	2020-10-05 16:55:24	51.294513401	-0.349949151	43.0		
T	2020-10-05 16:55:25	51.294526560	-0.349934818	43.0		
T	2020-10-05 16:55:26	51.294535110	-0.349919144	43.2		
T	2020-10-05 16:55:27	51.294543659	-0.349910678	43.2		
T	2020-10-05 16:55:28	51.294553466	-0.349902716	43.0		
T	2020-10-05 16:55:29	51.294567296	-0.349892909	43.0		
T	2020-10-05 16:55:30	51.294579953	-0.349882012	43.0		
T	2020-10-05 16:55:31	51.294587748	-0.349874552	43.0		
T	2020-10-05 16:55:32	51.294588586	-0.349873463	43.0		
T	2020-10-05 16:55:33	51.294587161	-0.349875307	42.8		
T	2020-10-05 16:55:34	51.294585066	-0.349876983	43.0		
T	2020-10-05 16:55:35	51.294586072	-0.349877067	43.0		
T	2020-10-05 16:55:36	51.294587078	-0.349876564	43.0		
T	2020-10-05 16:55:37	51.294587245	-0.349872205	43.0		
T	2020-10-05 16:55:38	51.294594035	-0.349868601	43.0		
T	2020-10-05 16:55:39	51.294606607	-0.349861309	42.8		
T	2020-10-05 16:55:40	51.294620773	-0.349847479	43.0		
T	2020-10-05 16:55:41	51.294637285	-0.349835074	42.8		
T	2020-10-05 16:55:42	51.294656899	-0.349816466	42.8		
T	2020-10-05 16:55:43	51.294675507	-0.349794589	42.8		
T	2020-10-05 16:55:44	51.294693360	-0.349777406	42.8		
T	2020-10-05 16:55:45	51.294709956	-0.349761732	42.8		
T	2020-10-05 16:55:46	51.294725211	-0.349747399	42.8		
T	2020-10-05 16:55:47	51.294739628	-0.349736586	42.6		
T	2020-10-05 16:55:48	51.294752788	-0.349727701	42.6		
T	2020-10-05 16:55:49	51.294763600	-0.349716721	42.6		
T	2020-10-05 16:55:50	51.294774581	-0.349705406	42.6		
T	2020-10-05 16:55:51	51.294788495	-0.349696269	42.6		
T	2020-10-05 16:55:52	51.294803163	-0.349689731	42.6		
T	2020-10-05 16:55:53	51.294814898	-0.349683696	42.6		
T	2020-10-05 16:55:54	51.294824202	-0.349675315	42.4		
T	2020-10-05 16:55:55	51.294833338	-0.349661065	42.4		
T	2020-10-05 16:55:56	51.294847419	-0.349647989	42.4		
T	2020-10-05 16:55:57	51.294861585	-0.349637428	42.2		
T	2020-10-05 16:55:58	51.294873487	-0.349626867	42.2		
T	2020-10-05 16:55:59	51.294886563	-0.349614630	42.2		
T	2020-10-05 16:56:00	51.294897962	-0.349598201	42.2		
T	2020-10-05 16:56:01	51.294908440	-0.349586131	42.2		
T	2020-10-05 16:56:02	51.294923108	-0.349580348	42.2		
T	2020-10-05 16:56:03	51.294937944	-0.349580348	42.2		
T	2020-10-05 16:56:04	51.294949176	-0.349581270	42.0		
T	2020-10-05 16:56:05	51.294958144	-0.349583030	42.0		
T	2020-10-05 16:56:06	51.294967867	-0.349580515	42.0		
T	2020-10-05 16:56:07	51.294980943	-0.349569116	42.0		
T	2020-10-05 16:56:08	51.294994103	-0.349556543	42.0		
T	2020-10-05 16:56:09	51.295009358	-0.349544305	41.8		
T	2020-10-05 16:56:10	51.295025116	-0.349533241	41.6		
T	2020-10-05 16:56:11	51.295039449	-0.349521087	41.6		
T	2020-10-05 16:56:12	51.295054872	-0.349503318	41.6		
T	2020-10-05 16:56:13	51.295066690	-0.349489823	41.6		
T	2020-10-05 16:56:14	51.295074150	-0.349474568	41.6		
T	2020-10-05 16:56:15	51.295083538	-0.349464677	41.4		
T	2020-10-05 16:56:16	51.295091752	-0.349454619	41.6		
T	2020-10-05 16:56:17	51.295099463	-0.349442465	41.6		
T	2020-10-05 16:56:18	51.295111198	-0.349425618	41.6		
T	2020-10-05 16:56:19	51.295126956	-0.349411452	41.6		
T	2020-10-05 16:56:20	51.295141540	-0.349398879	41.6		
T	2020-10-05 16:56:21	51.295155706	-0.349387145	41.6		
T	2020-10-05 16:56:22	51.295165764	-0.349377003	41.6		
T	2020-10-05 16:56:23	51.295177415	-0.349367950	41.6		
T	2020-10-05 16:56:24	51.295188647	-0.349360490	41.4		
T	2020-10-05 16:56:25	51.295200298	-0.349354288	41.4		
T	2020-10-05 16:56:26	51.295207841	-0.349341463	41.2		
T	2020-10-05 16:56:27	51.295214463	-0.349335596	41.2		
T	2020-10-05 16:56:28	51.295217983	-0.349338194	41.2		
T	2020-10-05 16:56:29	51.295226952	-0.349322017	41.2		
T	2020-10-05 16:56:30	51.295237597	-0.349314222	41.2		
T	2020-10-05 16:56:31	51.295256289	-0.349291088	41.2		
T	2020-10-05 16:56:32	51.295273807	-0.349270133	41.2		
T	2020-10-05 16:56:33	51.295292499	-0.349248005	41.2		
T	2020-10-05 16:56:34	51.295311190	-0.349228811	41.2		
T	2020-10-05 16:56:35	51.295326278	-0.349215986	41.0		
T	2020-10-05 16:56:36	51.295340778	-0.349210538	41.2		
T	2020-10-05 16:56:37	51.295356201	-0.349204419	41.2		
T	2020-10-05 16:56:38	51.295368942	-0.349196792	40.8		
T	2020-10-05 16:56:39	51.295381514	-0.349191511	40.6		
T	2020-10-05 16:56:40	51.295397691	-0.349190170	40.6		
T	2020-10-05 16:56:41	51.295410767	-0.349182123	40.4		
T	2020-10-05 16:56:42	51.295423340	-0.349173406	40.8		
T	2020-10-05 16:56:43	51.295439685	-0.349167623	40.8		
T	2020-10-05 16:56:44	51.295453180	-0.349159492	40.8		
T	2020-10-05 16:56:45	51.295469776	-0.349145411	40.8		
T	2020-10-05 16:56:46	51.295483606	-0.349128814	40.8		
T	2020-10-05 16:56:47	51.295497017	-0.349116158	40.8		
T	2020-10-05 16:56:48	51.295511601	-0.349106602	40.8		
T	2020-10-05 16:56:49	51.295527527	-0.349097215	40.8		
T	2020-10-05 16:56:50	51.295542447	-0.349083384	40.6		
T	2020-10-05 16:56:51	51.295554517	-0.349068129	40.4		
T	2020-10-05 16:56:52	51.295567509	-0.349053210	40.4		
T	2020-10-05 16:56:53	51.295581423	-0.349040888	40.4		
T	2020-10-05 16:56:54	51.295596762	-0.349027058	40.2		
T	2020-10-05 16:56:55	51.295610089	-0.349018341	40.2		
T	2020-10-05 16:56:56	51.295621069	-0.349012557	40.2		
T	2020-10-05 16:56:57	51.295636157	-0.349004846	40.2		
T	2020-10-05 16:56:58	51.295651747	-0.349000320	40.0		
T	2020-10-05 16:56:59	51.295668846	-0.348992525	39.8		
T	2020-10-05 16:57:00	51.295688795	-0.348977186	39.8		
T	2020-10-05 16:57:01	51.295703882	-0.348964781	39.6		
T	2020-10-05 16:57:02	51.295713438	-0.348957824	39.6		
T	2020-10-05 16:57:03	51.295718299	-0.348957824	39.6		
T	2020-10-05 16:57:04	51.295723580	-0.348957488	39.8		
T	2020-10-05 16:57:05	51.295726849	-0.348952794	39.8		
T	2020-10-05 16:57:06	51.295735650	-0.348943155	40.0		
T	2020-10-05 16:57:07	51.295750737	-0.348931840	40.0		
T	2020-10-05 16:57:08	51.295767669	-0.348916585	40.0		
T	2020-10-05 16:57:09	51.295783259	-0.348894205	40.0		
T	2020-10-05 16:57:10	51.295797592	-0.348869311	40.2		
T	2020-10-05 16:57:11	51.295810584	-0.348849613	40.2		
T	2020-10-05 16:57:12	51.295821900	-0.348834023	40.6		
T	2020-10-05 16:57:13	51.295834808	-0.348816002	41.0		
T	2020-10-05 16:57:14	51.295848470	-0.348798651	41.2		
T	2020-10-05 16:57:15	51.295859367	-0.348777948	41.2		
T	2020-10-05 16:57:16	51.295868922	-0.348758083	41.4		
T	2020-10-05 16:57:17	51.295879567	-0.348740732	41.2		
T	2020-10-05 16:57:18	51.295888200	-0.348718185	41.0		
T	2020-10-05 16:57:19	51.295898343	-0.348696141	40.8		
T	2020-10-05 16:57:20	51.295907144	-0.348678036	40.6		
T	2020-10-05 16:57:21	51.295913765	-0.348660350	40.6		
T	2020-10-05 16:57:22	51.295924326	-0.348639898	40.4		
T	2020-10-05 16:57:23	51.295935223	-0.348619698	40.2		
T	2020-10-05 16:57:24	51.295944694	-0.348599330	40.2		
T	2020-10-05 16:57:25	51.295954837	-0.348580722	40.2		
T	2020-10-05 16:57:26	51.295967074	-0.348565299	40.4		
T	2020-10-05 16:57:27	51.295977132	-0.348550128	40.6		
T	2020-10-05 16:57:28	51.295987610	-0.348533364	40.8		
T	2020-10-05 16:57:29	51.295998758	-0.348513331	41.2		
T	2020-10-05 16:57:30	51.296010157	-0.348493718	41.2		
T	2020-10-05 16:57:31	51.296018874	-0.348473433	41.2		
T	2020-10-05 16:57:32	51.296028933	-0.348458597	41.4		
T	2020-10-05 16:57:33	51.296039326	-0.348448707	41.4		
T	2020-10-05 16:57:34	51.296048211	-0.348431692	41.2		
T	2020-10-05 16:57:35	51.296056928	-0.348413419	41.0		
T	2020-10-05 16:57:36	51.296067489	-0.348393805	40.8		
T	2020-10-05 16:57:37	51.296077799	-0.348375114	41.0		
T	2020-10-05 16:57:38	51.296088863	-0.348354829	41.0		
T	2020-10-05 16:57:39	51.296099676	-0.348330857	40.2		
T	2020-10-05 16:57:40	51.296113087	-0.348303448	39.8		
T	2020-10-05 16:57:41	51.296128258	-0.348276878	40.0		
T	2020-10-05 16:57:42	51.296140663	-0.348251984	40.2		
T	2020-10-05 16:57:43	51.296149716	-0.348228849	40.2		
T	2020-10-05 16:57:44	51.296153655	-0.348208565	40.0		
T	2020-10-05 16:57:45	51.296150219	-0.348191801	39.8		
T	2020-10-05 16:57:46	51.296138735	-0.348180654	39.8		
T	2020-10-05 16:57:47	51.296127001	-0.348168164	39.8		
T	2020-10-05 16:57:48	51.296118284	-0.348155256	39.6		
T	2020-10-05 16:57:49	51.296107555	-0.348140672	39.6		
T	2020-10-05 16:57:50	51.296096910	-0.348122735	39.6		
T	2020-10-05 16:57:51	51.296083415	-0.348110162	39.6		
T	2020-10-05 16:57:52	51.296067992	-0.348100020	39.6		
T	2020-10-05 16:57:53	51.296053743	-0.348091973	39.4		
T	2020-10-05 16:57:54	51.296041925	-0.348077891	39.4		
T	2020-10-05 16:57:55	51.296030441	-0.348064061	39.4		
T	2020-10-05 16:57:56	51.296018204	-0.348050231	39.4		
T	2020-10-05 16:57:57	51.296005212	-0.348038245	39.4		
T	2020-10-05 16:57:58	51.295995824	-0.348026510	39.4		
T	2020-10-05 16:57:59	51.295988113	-0.348014524	39.4		
T	2020-10-05 16:58:00	51.295980737	-0.348005053	39.4		
T	2020-10-05 16:58:01	51.295977132	-0.347999018	39.4		
T	2020-10-05 16:58:02	51.295972103	-0.347991306	39.2		
T	2020-10-05 16:58:03	51.295967409	-0.347984685	39.2		
T	2020-10-05 16:58:04	51.295962045	-0.347977392	39.2		
T	2020-10-05 16:58:05	51.295955675	-0.347968843	39.0		
T	2020-10-05 16:58:06	51.295952154	-0.347960964	39.0		
T	2020-10-05 16:58:07	51.295941845	-0.347959204	39.0		
T	2020-10-05 16:58:08	51.295933295	-0.347952582	39.0		
T	2020-10-05 16:58:09	51.295921896	-0.347942105	39.0		
T	2020-10-05 16:58:10	51.295910161	-0.347933890	39.2		
T	2020-10-05 16:58:11	51.295898007	-0.347931543	39.2		
T	2020-10-05 16:58:12	51.295888871	-0.347920815	39.4		
T	2020-10-05 16:58:13	51.295879399	-0.347911427	39.4		
T	2020-10-05 16:58:14	51.295878729	-0.347907320	39.4		
T	2020-10-05 16:58:15	51.295869676	-0.347892651	39.4		
T	2020-10-05 16:58:16	51.295859031	-0.347882509	39.6		
T	2020-10-05 16:58:17	51.295848805	-0.347868595	39.6		
T	2020-10-05 16:58:18	51.295843357	-0.347854178	39.6		
T	2020-10-05 16:58:19	51.295842435	-0.347833475	39.6		
T	2020-10-05 16:58:20	51.295835646	-0.347817047	39.6		
T	2020-10-05 16:58:21	51.295824163	-0.347795840	39.8		
T	2020-10-05 16:58:22	51.295809997	-0.347784357	39.8		
T	2020-10-05 16:58:23	51.295780325	-0.347755523	40.0		
T	2020-10-05 16:58:24	51.295755180	-0.347739933	40.0		
T	2020-10-05 16:58:25	51.295740511	-0.347732138	40.0		
T	2020-10-05 16:58:26	51.295727184	-0.347728366	40.0		
T	2020-10-05 16:58:27	51.295714527	-0.347724175	40.0		
T	2020-10-05 16:58:28	51.295704301	-0.347719397	40.0		
T	2020-10-05 16:58:29	51.295701116	-0.347710429	40.0		
T	2020-10-05 16:58:30	51.295689968	-0.347697437	40.0		
T	2020-10-05 16:58:31	51.295675216	-0.347691067	40.0		
T	2020-10-05 16:58:32	51.295659626	-0.347680757	40.2		
T	2020-10-05 16:58:33	51.295647388	-0.347673632	40.2		
T	2020-10-05 16:58:34	51.295634229	-0.347669860	40.2		
T	2020-10-05 16:58:35	51.295631044	-0.347674806	40.2		
T	2020-10-05 16:58:36	51.295628697	-0.347683690	40.2		
T	2020-10-05 16:58:37	51.295625763	-0.347700538	40.2		
T	2020-10-05 16:58:38	51.295627691	-0.347718056	40.0		
T	2020-10-05 16:58:39	51.295632217	-0.347724427	40.0		
T	2020-10-05 16:58:40	51.295635402	-0.347722583	40.0		
T	2020-10-05 16:58:41	51.295635989	-0.347720906	40.0		
T	2020-10-05 16:58:42	51.295641102	-0.347715793	40.0		
T	2020-10-05 16:58:43	51.295642108	-0.347697018	40.2		
T	2020-10-05 16:58:44	51.295634815	-0.347671369	40.0		
T	2020-10-05 16:58:45	51.295624506	-0.347652258	40.0		
T	2020-10-05 16:58:46	51.295622494	-0.347643541	40.0		
T	2020-10-05 16:58:47	51.295620566	-0.347632561	40.2		
T	2020-10-05 16:58:48	51.295610173	-0.347617222	40.2		
T	2020-10-05 16:58:49	51.295591900	-0.347594423	40.0		
T	2020-10-05 16:58:50	51.295573460	-0.347576318	40.0		
T	2020-10-05 16:58:51	51.295560133	-0.347560057	40.0		
T	2020-10-05 16:58:52	51.295546722	-0.347549161	40.0		
T	2020-10-05 16:58:53	51.295540687	-0.347545976	40.0		
T	2020-10-05 16:58:54	51.295542363	-0.347544635	40.0		
T	2020-10-05 16:58:55	51.295540603	-0.347542623	40.0		
T	2020-10-05 16:58:56	51.295540016	-0.347542791	40.0		
T	2020-10-05 16:58:57	51.295540519	-0.347539941	39.8		
T	2020-10-05 16:58:58	51.295540687	-0.347533654	39.8		
T	2020-10-05 16:58:59	51.295541022	-0.347528206	39.6		
T	2020-10-05 16:59:00	51.295542112	-0.347522926	39.6		
T	2020-10-05 16:59:01	51.295543453	-0.347522423	39.6		
T	2020-10-05 16:59:02	51.295543537	-0.347509934	39.6		
T	2020-10-05 16:59:03	51.295541022	-0.347470455	39.6		
T	2020-10-05 16:59:04	51.295524677	-0.347400801	39.6		
T	2020-10-05 16:59:05	51.295495173	-0.347310696	39.6		
T	2020-10-05 16:59:06	51.295460807	-0.347216483	39.6		
T	2020-10-05 16:59:07	51.295415796	-0.347123528	39.4		
T	2020-10-05 16:59:08	51.295357877	-0.347048258	39.2		
T	2020-10-05 16:59:09	51.295301467	-0.347029986	39.0		
T	2020-10-05 16:59:10	51.295265090	-0.347067537	38.8		
T	2020-10-05 16:59:11	51.295306413	-0.347195780	38.8		
T	2020-10-05 16:59:12	51.295361398	-0.347301392	38.8		
T	2020-10-05 16:59:13	51.295413869	-0.347401723	39.2		
T	2020-10-05 16:59:14	51.295467597	-0.347477579	39.8		
T	2020-10-05 16:59:15	51.295520319	-0.347523177	40.0		
T	2020-10-05 16:59:16	51.295568012	-0.347519070	40.0		
T	2020-10-05 16:59:17	51.295581842	-0.347454110	40.0		
T	2020-10-05 16:59:18	51.295540687	-0.347316144	39.8		
T	2020-10-05 16:59:19	51.295475392	-0.347169042	39.6		
T	2020-10-05 16:59:20	51.295406912	-0.347036524	39.4		
T	2020-10-05 16:59:21	51.295341533	-0.346917082	39.4		
T	2020-10-05 16:59:22	51.295301551	-0.346838208	39.6		
T	2020-10-05 16:59:23	51.295279590	-0.346782887	39.6		
T	2020-10-05 16:59:24	51.295268526	-0.346763022	39.8		
T	2020-10-05 16:59:25	51.295271292	-0.346775679	39.8		
T	2020-10-05 16:59:26	51.295287134	-0.346821193	40.0		
T	2020-10-05 16:59:27	51.295303479	-0.346886991	39.8		
T	2020-10-05 16:59:28	51.295319069	-0.346964439	39.8		
T	2020-10-05 16:59:29	51.295333151	-0.347045157	39.6		
T	2020-10-05 16:59:30	51.295364499	-0.347106261	39.4		
T	2020-10-05 16:59:31	51.295400122	-0.347133167	39.2		
T	2020-10-05 16:59:32	51.295437505	-0.347153284	39.2		
T	2020-10-05 16:59:33	51.295462567	-0.347182117	39.2		
T	2020-10-05 16:59:34	51.295464830	-0.347211873	39.2		
T	2020-10-05 16:59:35	51.295443540	-0.347201061	39.6		
T	2020-10-05 16:59:36	51.295411689	-0.347154876	39.8		
T	2020-10-05 16:59:37	51.295380341	-0.347093018	40.0		
T	2020-10-05 16:59:38	51.295349495	-0.347028393	40.2		
T	2020-10-05 16:59:39	51.295321081	-0.346959159	40.2		
T	2020-10-05 16:59:40	51.295308424	-0.346882716	40.4		
T	2020-10-05 16:59:41	51.295302473	-0.346822618	40.4		
T	2020-10-05 16:59:42	51.295286883	-0.346782887	40.2		
T	2020-10-05 16:59:43	51.295263162	-0.346743325	40.0		
T	2020-10-05 16:59:44	51.295233406	-0.346712144	39.8		
T	2020-10-05 16:59:45	51.295204991	-0.346725052	39.6		
T	2020-10-05 16:59:46	51.295206249	-0.346779535	39.6		
T	2020-10-05 16:59:47	51.295227204	-0.346837454	39.4		
T	2020-10-05 16:59:48	51.295252265	-0.346893109	39.4		
T	2020-10-05 16:59:49	51.295269951	-0.346956979	39.6		
T	2020-10-05 16:59:50	51.295277746	-0.347021604	39.8		
T	2020-10-05 16:59:51	51.295276154	-0.347092180	39.8		
T	2020-10-05 16:59:52	51.295277327	-0.347166695	40.0		
T	2020-10-05 16:59:53	51.295296606	-0.347220339	40.0		
T	2020-10-05 16:59:54	51.295337006	-0.347221848	40.0		
T	2020-10-05 16:59:55	51.295363661	-0.347170802	40.0		
T	2020-10-05 16:59:56	51.295364080	-0.347103328	40.0		
T	2020-10-05 16:59:57	51.295348490	-0.347050689	39.8		
T	2020-10-05 16:59:58	51.295330469	-0.347039709	39.8		
T	2020-10-05 16:59:59	51.295334240	-0.347071057	39.8		
T	2020-10-05 17:00:00	51.295350417	-0.347103328	39.8		
T	2020-10-05 17:00:01	51.295367517	-0.347121600	39.6		
T	2020-10-05 17:00:02	51.295379670	-0.347132664	39.6		
T	2020-10-05 17:00:03	51.295381514	-0.347134173	39.4		
T	2020-10-05 17:00:04	51.295375898	-0.347129479	39.4		
T	2020-10-05 17:00:05	51.295367517	-0.347114056	39.4		
T	2020-10-05 17:00:06	51.295355866	-0.347090755	39.6		
T	2020-10-05 17:00:07	51.295344802	-0.347059574	39.6		
T	2020-10-05 17:00:08	51.295335079	-0.347024370	39.4		
T	2020-10-05 17:00:09	51.295324098	-0.346994698	39.4		
T	2020-10-05 17:00:10	51.295312112	-0.346979778	39.4		
T	2020-10-05 17:00:11	51.295304568	-0.346975503	39.4		
T	2020-10-05 17:00:12	51.295305658	-0.346973324	39.4		
T	2020-10-05 17:00:13	51.295309681	-0.346971061	39.4		
T	2020-10-05 17:00:14	51.295313453	-0.346966619	39.4		
T	2020-10-05 17:00:15	51.295314962	-0.346964020	39.4		
T	2020-10-05 17:00:16	51.295315381	-0.346952956	39.4		
T	2020-10-05 17:00:17	51.295311190	-0.346916663	39.4		
T	2020-10-05 17:00:18	51.295299456	-0.346900905	39.4		
T	2020-10-05 17:00:19	51.295289816	-0.346951783	39.4		
T	2020-10-05 17:00:20	51.295305490	-0.347063849	39.4		
T	2020-10-05 17:00:21	51.295346143	-0.347219668	39.4		
T	2020-10-05 17:00:22	51.295386124	-0.347394599	39.8		
T	2020-10-05 17:00:23	51.295426190	-0.347576654	40.0		
T	2020-10-05 17:00:24	51.295474051	-0.347735407	40.2		
T	2020-10-05 17:00:25	51.295519983	-0.347853424	40.4		
T	2020-10-05 17:00:26	51.295544794	-0.347904218	40.4		
T	2020-10-05 17:00:27	51.295552338	-0.347913103	40.4		
T	2020-10-05 17:00:28	51.295566754	-0.347905392	40.2		
T	2020-10-05 17:00:29	51.295582177	-0.347871613	40.0		
T	2020-10-05 17:00:30	51.295603132	-0.347829955	39.8		
T	2020-10-05 17:00:31	51.295620315	-0.347776897	39.6		
T	2020-10-05 17:00:32	51.295620147	-0.347713530	39.4		
T	2020-10-05 17:00:33	51.295598522	-0.347633567	39.4		
T	2020-10-05 17:00:34	51.295565497	-0.347539270	39.2		
T	2020-10-05 17:00:35	51.295529036	-0.347434999	39.0		
T	2020-10-05 17:00:36	51.295485534	-0.347318910	39.0		
T	2020-10-05 17:00:37	51.295448402	-0.347208939	39.0		
T	2020-10-05 17:00:38	51.295423340	-0.347101232	38.8		
T	2020-10-05 17:00:39	51.295401379	-0.346998721	38.8		
T	2020-10-05 17:00:40	51.295376737	-0.346896714	38.6		
T	2020-10-05 17:00:41	51.295356872	-0.346793281	38.8		
T	2020-10-05 17:00:42	51.295352178	-0.346697811	38.8		
T	2020-10-05 17:00:43	51.295356201	-0.346614495	38.8		
T	2020-10-05 17:00:44	51.295351591	-0.346545931	38.8		
T	2020-10-05 17:00:45	51.295333654	-0.346510476	38.8		
T	2020-10-05 17:00:46	51.295310771	-0.346521288	39.0		
T	2020-10-05 17:00:47	51.295287721	-0.346585661	39.0		
T	2020-10-05 17:00:48	51.295287218	-0.346665373	38.8		
T	2020-10-05 17:00:49	51.295301132	-0.346743241	38.8		
T	2020-10-05 17:00:50	51.295315549	-0.346824797	38.8		
T	2020-10-05 17:00:51	51.295329379	-0.346894450	39.0		
T	2020-10-05 17:00:52	51.295343125	-0.346957734	39.2		
T	2020-10-05 17:00:53	51.295355614	-0.346984724	39.4		
T	2020-10-05 17:00:54	51.295351759	-0.346976258	39.6		
T	2020-10-05 17:00:55	51.295332480	-0.346962512	39.8		
T	2020-10-05 17:00:56	51.295311190	-0.346945664	39.6		
T	2020-10-05 17:00:57	51.295289900	-0.346922697	39.6		
T	2020-10-05 17:00:58	51.295268610	-0.346895456	39.4		
T	2020-10-05 17:00:59	51.295250086	-0.346866539	39.4		
T	2020-10-05 17:01:00	51.295233071	-0.346833514	39.4		
T	2020-10-05 17:01:01	51.295218235	-0.346804094	39.4		
T	2020-10-05 17:01:02	51.295207758	-0.346780624	39.4		
T	2020-10-05 17:01:03	51.295202225	-0.346772159	39.4		
T	2020-10-05 17:01:04	51.295201723	-0.346777355	39.4		
T	2020-10-05 17:01:05	51.295199627	-0.346786743	39.6		
T	2020-10-05 17:01:06	51.295197280	-0.346798981	39.6		
T	2020-10-05 17:01:07	51.295202728	-0.346812559	39.6		
T	2020-10-05 17:01:08	51.295210272	-0.346825803	39.6		
T	2020-10-05 17:01:09	51.295217732	-0.346836532	39.6		
T	2020-10-05 17:01:10	51.295220414	-0.346839549	39.6		
T	2020-10-05 17:01:11	51.295219911	-0.346841896	39.6		
T	2020-10-05 17:01:12	51.295222342	-0.346840974	39.6		
T	2020-10-05 17:01:13	51.295222593	-0.346841980	39.6		
T	2020-10-05 17:01:14	51.295221169	-0.346837537	39.6		
T	2020-10-05 17:01:15	51.295216894	-0.346831083	39.6		
T	2020-10-05 17:01:16	51.295217816	-0.346825635	39.6		
T	2020-10-05 17:01:17	51.295218822	-0.346821444	39.4		
T	2020-10-05 17:01:18	51.295224773	-0.346816415	39.4		
T	2020-10-05 17:01:19	51.295240698	-0.346835945	39.4		
T	2020-10-05 17:01:20	51.295268945	-0.346930325	39.6		
T	2020-10-05 17:01:21	51.295311023	-0.347075164	39.6		
T	2020-10-05 17:01:22	51.295356452	-0.347250095	39.8		
T	2020-10-05 17:01:23	51.295400457	-0.347432988	40.0		
T	2020-10-05 17:01:24	51.295434488	-0.347598698	40.2		
T	2020-10-05 17:01:25	51.295468435	-0.347705148	40.2		
T	2020-10-05 17:01:26	51.295477403	-0.347725265	40.2		
T	2020-10-05 17:01:27	51.295475811	-0.347720403	40.0		
T	2020-10-05 17:01:28	51.295472709	-0.347700119	40.0		
T	2020-10-05 17:01:29	51.295465417	-0.347667094	39.8		
T	2020-10-05 17:01:30	51.295452006	-0.347615546	39.6		
T	2020-10-05 17:01:31	51.295433650	-0.347549748	39.6		
T	2020-10-05 17:01:32	51.295412863	-0.347485291	39.4		
T	2020-10-05 17:01:33	51.295393249	-0.347426198	39.4		
T	2020-10-05 17:01:34	51.295380006	-0.347371632	39.6		
T	2020-10-05 17:01:35	51.295377240	-0.347316563	39.6		
T	2020-10-05 17:01:36	51.295378162	-0.347253866	39.4		
T	2020-10-05 17:01:37	51.295383023	-0.347190080	39.4		
T	2020-10-05 17:01:38	51.295394674	-0.347139537	39.4		
T	2020-10-05 17:01:39	51.295409258	-0.347125959	39.4		
T	2020-10-05 17:01:40	51.295427447	-0.347148590	39.4		
