type	time	latitude	longitude	altitude (m)	name	desc
T	2020-09-27 15:31:26	51.294357246	-0.350112598	-69.2		
T	2020-09-27 15:31:27	51.294367556	-0.350101870	-69.2		
T	2020-09-27 15:31:28	51.294379793	-0.350092230	-69.2		
T	2020-09-27 15:31:29	51.294394210	-0.350075802	-69.2		
T	2020-09-27 15:31:30	51.294407789	-0.350061553	-69.2		
T	2020-09-27 15:31:31	51.294420697	-0.350048058	-69.4		
T	2020-09-27 15:31:32	51.294428073	-0.350037916	-69.4		
T	2020-09-27 15:31:33	51.294433605	-0.350029031	-69.4		
T	2020-09-27 15:31:34	51.294441316	-0.350020900	-69.6		
T	2020-09-27 15:31:35	51.294451877	-0.350013440	-69.8		
T	2020-09-27 15:31:36	51.294461600	-0.350009669	-69.8		
T	2020-09-27 15:31:37	51.294469060	-0.350005142	-69.8		
T	2020-09-27 15:31:38	51.294475431	-0.350000784	-69.8		
T	2020-09-27 15:31:39	51.294483058	-0.349991731	-69.8		
T	2020-09-27 15:31:40	51.294491775	-0.349982176	-69.8		
T	2020-09-27 15:31:41	51.294498481	-0.349970525	-69.8		
T	2020-09-27 15:31:42	51.294503510	-0.349959712	-69.6		
T	2020-09-27 15:31:43	51.294509545	-0.349949319	-69.6		
T	2020-09-27 15:31:44	51.294515664	-0.349937752	-69.4		
T	2020-09-27 15:31:45	51.294523459	-0.349927610	-69.4		
T	2020-09-27 15:31:46	51.294532260	-0.349919898	-69.2		
T	2020-09-27 15:31:47	51.294542318	-0.349912606	-69.2		
T	2020-09-27 15:31:48	51.294552712	-0.349904476	-69.2		
T	2020-09-27 15:31:49	51.294561597	-0.349898776	-69.2		
T	2020-09-27 15:31:50	51.294569392	-0.349882767	-69.2		
T	2020-09-27 15:31:51	51.294578193	-0.349866925	-69.2		
T	2020-09-27 15:31:52	51.294589341	-0.349852927	-69.4		
T	2020-09-27 15:31:53	51.294599315	-0.349838845	-69.4		
T	2020-09-27 15:31:54	51.294609457	-0.349828871	-69.4		
T	2020-09-27 15:31:55	51.294617672	-0.349817891	-69.4		
T	2020-09-27 15:31:56	51.294615576	-0.349833649	-69.4		
T	2020-09-27 15:31:57	51.294625383	-0.349833313	-69.4		
T	2020-09-27 15:31:58	51.294635022	-0.349833397	-69.4		
T	2020-09-27 15:31:59	51.294643823	-0.349834235	-69.4		
T	2020-09-27 15:32:00	51.294652456	-0.349833313	-69.4		
T	2020-09-27 15:32:01	51.294657737	-0.349828284	-69.4		
T	2020-09-27 15:32:02	51.294668633	-0.349814538	-69.4		
T	2020-09-27 15:32:03	51.294668633	-0.349814538	-69.6		
T	2020-09-27 15:32:04	51.294677015	-0.349809257	-69.6		
T	2020-09-27 15:32:05	51.294686068	-0.349800624	-69.6		
T	2020-09-27 15:32:06	51.294695372	-0.349790817	-69.6		
T	2020-09-27 15:32:07	51.294703921	-0.349782268	-69.8		
T	2020-09-27 15:32:08	51.294715824	-0.349777155	-69.8		
T	2020-09-27 15:32:09	51.294728229	-0.349775394	-69.8		
T	2020-09-27 15:32:10	51.294740634	-0.349775562	-69.8		
T	2020-09-27 15:32:11	51.294748932	-0.349774808	-69.8		
T	2020-09-27 15:32:12	51.294753961	-0.349774389	-70.0		
T	2020-09-27 15:32:13	51.294757398	-0.349774724	-70.0		
T	2020-09-27 15:32:14	51.294758655	-0.349775730	-70.0		
T	2020-09-27 15:32:15	51.294759158	-0.349774808	-70.0		
T	2020-09-27 15:32:16	51.294761337	-0.349776233	-70.2		
T	2020-09-27 15:32:17	51.294763936	-0.349775562	-70.2		
T	2020-09-27 15:32:18	51.294767288	-0.349776316	-70.4		
T	2020-09-27 15:32:19	51.294770725	-0.349776736	-70.4		
T	2020-09-27 15:32:20	51.294772737	-0.349778915	-70.4		
T	2020-09-27 15:32:21	51.294775587	-0.349777993	-70.4		
T	2020-09-27 15:32:22	51.294780029	-0.349772628	-70.2		
T	2020-09-27 15:32:23	51.294786148	-0.349763157	-70.2		
T	2020-09-27 15:32:24	51.294795536	-0.349750500	-70.2		
T	2020-09-27 15:32:25	51.294806683	-0.349737676	-70.2		
T	2020-09-27 15:32:26	51.294817748	-0.349723091	-70.2		
T	2020-09-27 15:32:27	51.294829063	-0.349709596	-70.4		
T	2020-09-27 15:32:28	51.294841133	-0.349699873	-70.4		
T	2020-09-27 15:32:29	51.294854628	-0.349690821	-70.4		
T	2020-09-27 15:32:30	51.294865021	-0.349681266	-70.2		
T	2020-09-27 15:32:31	51.294869548	-0.349673973	-70.0		
T	2020-09-27 15:32:32	51.294873403	-0.349676320	-70.0		
T	2020-09-27 15:32:33	51.294880612	-0.349677159	-69.8		
T	2020-09-27 15:32:34	51.294890335	-0.349669280	-69.8		
T	2020-09-27 15:32:35	51.294900225	-0.349661903	-69.8		
T	2020-09-27 15:32:36	51.294911709	-0.349650923	-69.8		
T	2020-09-27 15:32:37	51.294927634	-0.349643128	-69.6		
T	2020-09-27 15:32:38	51.294943560	-0.349637931	-69.6		
T	2020-09-27 15:32:39	51.294956217	-0.349637093	-69.6		
T	2020-09-27 15:32:40	51.294965353	-0.349638350	-69.6		
T	2020-09-27 15:32:41	51.294975244	-0.349640111	-69.6		
T	2020-09-27 15:32:42	51.294986894	-0.349634914	-69.8		
T	2020-09-27 15:32:43	51.294996701	-0.349627370	-70.0		
T	2020-09-27 15:32:44	51.295009777	-0.349618485	-70.2		
T	2020-09-27 15:32:45	51.295026457	-0.349609265	-70.4		
T	2020-09-27 15:32:46	51.295039197	-0.349594932	-70.4		
T	2020-09-27 15:32:47	51.295048418	-0.349576576	-70.4		
T	2020-09-27 15:32:48	51.295056464	-0.349562243	-70.2		
T	2020-09-27 15:32:49	51.295069372	-0.349553777	-70.2		
T	2020-09-27 15:32:50	51.295083202	-0.349545227	-70.0		
T	2020-09-27 15:32:51	51.295098709	-0.349536929	-70.0		
T	2020-09-27 15:32:52	51.295113126	-0.349527458	-70.0		
T	2020-09-27 15:32:53	51.295125280	-0.349516477	-70.0		
T	2020-09-27 15:32:54	51.295136511	-0.349504072	-70.2		
T	2020-09-27 15:32:55	51.295148330	-0.349496529	-70.4		
T	2020-09-27 15:32:56	51.295162244	-0.349483956	-70.6		
T	2020-09-27 15:32:57	51.295176577	-0.349469371	-70.6		
T	2020-09-27 15:32:58	51.295192251	-0.349459900	-70.6		
T	2020-09-27 15:32:59	51.295207758	-0.349451099	-70.6		
T	2020-09-27 15:33:00	51.295223683	-0.349440873	-70.6		
T	2020-09-27 15:33:01	51.295236256	-0.349430647	-70.6		
T	2020-09-27 15:33:02	51.295247236	-0.349418912	-70.6		
T	2020-09-27 15:33:03	51.295259055	-0.349410446	-70.6		
T	2020-09-27 15:33:04	51.295269197	-0.349404076	-70.8		
T	2020-09-27 15:33:05	51.295273891	-0.349396784	-70.8		
T	2020-09-27 15:33:06	51.295276405	-0.349392341	-70.8		
T	2020-09-27 15:33:07	51.295279004	-0.349391755	-70.8		
T	2020-09-27 15:33:08	51.295280932	-0.349392844	-70.8		
T	2020-09-27 15:33:09	51.295280932	-0.349391839	-70.8		
T	2020-09-27 15:33:10	51.295280848	-0.349389575	-70.8		
T	2020-09-27 15:33:11	51.295280764	-0.349375242	-70.8		
T	2020-09-27 15:33:12	51.295283949	-0.349372141	-70.8		
T	2020-09-27 15:33:13	51.295285122	-0.349373482	-70.8		
T	2020-09-27 15:33:14	51.295284117	-0.349368872	-70.8		
T	2020-09-27 15:33:15	51.295285542	-0.349368453	-70.8		
T	2020-09-27 15:33:16	51.295288391	-0.349366693	-70.8		
T	2020-09-27 15:33:17	51.295289984	-0.349364681	-70.8		
T	2020-09-27 15:33:18	51.295291241	-0.349362167	-70.8		
T	2020-09-27 15:33:19	51.295288894	-0.349366190	-70.8		
T	2020-09-27 15:33:20	51.295282105	-0.349370213	-70.8		
T	2020-09-27 15:33:21	51.295279339	-0.349371471	-70.8		
T	2020-09-27 15:33:22	51.295280261	-0.349369710	-70.6		
T	2020-09-27 15:33:23	51.295278333	-0.349371554	-70.6		
T	2020-09-27 15:33:24	51.295275148	-0.349377086	-70.6		
T	2020-09-27 15:33:25	51.295274729	-0.349377841	-70.6		
T	2020-09-27 15:33:26	51.295274310	-0.349378930	-70.6		
T	2020-09-27 15:33:27	51.295273723	-0.349378847	-70.6		
T	2020-09-27 15:33:28	51.295273472	-0.349378427	-70.6		
T	2020-09-27 15:33:29	51.295273304	-0.349378763	-70.6		
T	2020-09-27 15:33:30	51.295273304	-0.349380020	-70.6		
T	2020-09-27 15:33:31	51.295273555	-0.349381110	-70.8		
T	2020-09-27 15:33:32	51.295273555	-0.349380607	-70.8		
T	2020-09-27 15:33:33	51.295273555	-0.349380188	-70.8		
T	2020-09-27 15:33:34	51.295273555	-0.349380523	-70.8		
T	2020-09-27 15:33:35	51.295273388	-0.349381026	-70.8		
T	2020-09-27 15:33:36	51.295273220	-0.349381277	-70.8		
T	2020-09-27 15:33:37	51.295272214	-0.349382870	-70.8		
T	2020-09-27 15:33:38	51.295268945	-0.349386474	-70.8		
T	2020-09-27 15:33:39	51.295267018	-0.349390665	-70.6		
T	2020-09-27 15:33:40	51.295267018	-0.349392425	-70.6		
T	2020-09-27 15:33:41	51.295268275	-0.349393431	-70.6		
T	2020-09-27 15:33:42	51.295268945	-0.349392006	-70.6		
T	2020-09-27 15:33:43	51.295269951	-0.349387564	-70.6		
T	2020-09-27 15:33:44	51.295271628	-0.349382954	-70.6		
T	2020-09-27 15:33:45	51.295272801	-0.349379349	-70.6		
T	2020-09-27 15:33:46	51.295273304	-0.349378008	-70.6		
T	2020-09-27 15:33:47	51.295273304	-0.349377086	-70.8		
T	2020-09-27 15:33:48	51.295273136	-0.349378008	-70.8		
T	2020-09-27 15:33:49	51.295273053	-0.349378092	-70.8		
T	2020-09-27 15:33:50	51.295273220	-0.349377505	-70.8		
T	2020-09-27 15:33:51	51.295273388	-0.349377170	-70.8		
T	2020-09-27 15:33:52	51.295273388	-0.349376835	-70.8		
T	2020-09-27 15:33:53	51.295273388	-0.349376667	-70.8		
T	2020-09-27 15:33:54	51.295273388	-0.349376583	-70.8		
T	2020-09-27 15:33:55	51.295273472	-0.349376667	-70.8		
T	2020-09-27 15:33:56	51.295273472	-0.349376583	-70.8		
T	2020-09-27 15:33:57	51.295273388	-0.349376667	-70.8		
T	2020-09-27 15:33:58	51.295273388	-0.349376583	-70.8		
T	2020-09-27 15:33:59	51.295273388	-0.349376667	-70.8		
T	2020-09-27 15:34:00	51.295278668	-0.349373147	-70.8		
T	2020-09-27 15:34:01	51.295285458	-0.349365687	-70.8		
T	2020-09-27 15:34:02	51.295291828	-0.349357473	-70.8		
T	2020-09-27 15:34:03	51.295300461	-0.349349258	-70.8		
T	2020-09-27 15:34:04	51.295313369	-0.349338613	-70.8		
T	2020-09-27 15:34:05	51.295328541	-0.349323694	-70.8		
T	2020-09-27 15:34:06	51.295343544	-0.349311540	-71.0		
T	2020-09-27 15:34:07	51.295356620	-0.349299973	-71.0		
T	2020-09-27 15:34:08	51.295367014	-0.349291591	-71.0		
T	2020-09-27 15:34:09	51.295379838	-0.349280778	-71.0		
T	2020-09-27 15:34:10	51.295395009	-0.349270049	-71.0		
T	2020-09-27 15:34:11	51.295410348	-0.349259656	-71.0		
T	2020-09-27 15:34:12	51.295424262	-0.349247586	-71.0		
T	2020-09-27 15:34:13	51.295438008	-0.349240713	-71.0		
T	2020-09-27 15:34:14	51.295452174	-0.349229313	-71.0		
T	2020-09-27 15:34:15	51.295465333	-0.349215483	-71.0		
T	2020-09-27 15:34:16	51.295477571	-0.349201569	-71.0		
T	2020-09-27 15:34:17	51.295492072	-0.349186230	-71.2		
T	2020-09-27 15:34:18	51.295506153	-0.349170053	-71.2		
T	2020-09-27 15:34:19	51.295518978	-0.349153876	-71.4		
T	2020-09-27 15:34:20	51.295532053	-0.349139879	-71.4		
T	2020-09-27 15:34:21	51.295543788	-0.349128982	-71.6		
T	2020-09-27 15:34:22	51.295557367	-0.349113811	-71.8		
T	2020-09-27 15:34:23	51.295568682	-0.349098975	-71.8		
T	2020-09-27 15:34:24	51.295579914	-0.349088581	-71.8		
T	2020-09-27 15:34:25	51.295592319	-0.349075841	-71.8		
T	2020-09-27 15:34:26	51.295603886	-0.349064274	-71.8		
T	2020-09-27 15:34:27	51.295616711	-0.349053293	-71.8		
T	2020-09-27 15:34:28	51.295628948	-0.349043068	-71.6		
T	2020-09-27 15:34:29	51.295640683	-0.349034099	-71.6		
T	2020-09-27 15:34:30	51.295651244	-0.349023286	-71.4		
T	2020-09-27 15:34:31	51.295662224	-0.349014318	-71.4		
T	2020-09-27 15:34:32	51.295673456	-0.349003840	-71.4		
T	2020-09-27 15:34:33	51.295684772	-0.348992357	-71.4		
T	2020-09-27 15:34:34	51.295694076	-0.348980371	-71.4		
T	2020-09-27 15:34:35	51.295705056	-0.348965116	-71.6		
T	2020-09-27 15:34:36	51.295717796	-0.348955477	-71.6		
T	2020-09-27 15:34:37	51.295729112	-0.348944329	-71.6		
T	2020-09-27 15:34:38	51.295738919	-0.348934354	-71.8		
T	2020-09-27 15:34:39	51.295747636	-0.348921614	-71.8		
T	2020-09-27 15:34:40	51.295756018	-0.348907365	-71.8		
T	2020-09-27 15:34:41	51.295767417	-0.348890601	-72.0		
T	2020-09-27 15:34:42	51.295778900	-0.348871993	-72.0		
T	2020-09-27 15:34:43	51.295790887	-0.348855732	-72.0		
T	2020-09-27 15:34:44	51.295802873	-0.348839723	-72.0		
T	2020-09-27 15:34:45	51.295815194	-0.348826563	-72.0		
T	2020-09-27 15:34:46	51.295822989	-0.348815583	-72.0		
T	2020-09-27 15:34:47	51.295831623	-0.348803764	-72.0		
T	2020-09-27 15:34:48	51.295841346	-0.348789934	-72.2		
T	2020-09-27 15:34:49	51.295850566	-0.348773422	-72.2		
T	2020-09-27 15:34:50	51.295858277	-0.348757748	-72.2		
T	2020-09-27 15:34:51	51.295866156	-0.348741235	-72.2		
T	2020-09-27 15:34:52	51.295873448	-0.348722041	-72.2		
T	2020-09-27 15:34:53	51.295887027	-0.348702595	-72.2		
T	2020-09-27 15:34:54	51.295896834	-0.348682646	-72.2		
T	2020-09-27 15:34:55	51.295907395	-0.348662026	-72.4		
T	2020-09-27 15:34:56	51.295917956	-0.348641658	-72.4		
T	2020-09-27 15:34:57	51.295929858	-0.348620871	-72.4		
T	2020-09-27 15:34:58	51.295939498	-0.348605448	-72.2		
T	2020-09-27 15:34:59	51.295949807	-0.348590696	-72.2		
T	2020-09-27 15:35:00	51.295957351	-0.348577620	-72.4		
T	2020-09-27 15:35:01	51.295964979	-0.348561443	-72.4		
T	2020-09-27 15:35:02	51.295973193	-0.348541662	-72.4		
T	2020-09-27 15:35:03	51.295985011	-0.348520959	-72.4		
T	2020-09-27 15:35:04	51.295996662	-0.348501680	-72.4		
T	2020-09-27 15:35:05	51.296008648	-0.348484078	-72.4		
T	2020-09-27 15:35:06	51.296019377	-0.348468740	-72.4		
T	2020-09-27 15:35:07	51.296028513	-0.348453484	-72.4		
T	2020-09-27 15:35:08	51.296039829	-0.348437475	-72.4		
T	2020-09-27 15:35:09	51.296050306	-0.348420627	-72.6		
T	2020-09-27 15:35:10	51.296058521	-0.348403025	-72.6		
T	2020-09-27 15:35:11	51.296065142	-0.348389195	-72.6		
T	2020-09-27 15:35:12	51.296069417	-0.348384166	-72.8		
T	2020-09-27 15:35:13	51.296070423	-0.348381819	-72.8		
T	2020-09-27 15:35:14	51.296070339	-0.348380981	-72.8		
T	2020-09-27 15:35:15	51.296071094	-0.348380394	-72.8		
T	2020-09-27 15:35:16	51.296073776	-0.348375952	-72.8		
T	2020-09-27 15:35:17	51.296078637	-0.348361116	-72.8		
T	2020-09-27 15:35:18	51.296086684	-0.348345106	-72.8		
T	2020-09-27 15:35:19	51.296096910	-0.348333037	-72.8		
T	2020-09-27 15:35:20	51.296106549	-0.348321805	-72.8		
T	2020-09-27 15:35:21	51.296117110	-0.348305544	-72.6		
T	2020-09-27 15:35:22	51.296125576	-0.348286768	-72.6		
T	2020-09-27 15:35:23	51.296134964	-0.348267825	-72.6		
T	2020-09-27 15:35:24	51.296138735	-0.348251397	-72.6		
T	2020-09-27 15:35:25	51.296139490	-0.348243853	-72.4		
T	2020-09-27 15:35:26	51.296143262	-0.348242847	-72.6		
T	2020-09-27 15:35:27	51.296150973	-0.348238153	-72.6		
T	2020-09-27 15:35:28	51.296158098	-0.348229520	-72.8		
T	2020-09-27 15:35:29	51.296164216	-0.348211667	-72.8		
T	2020-09-27 15:35:30	51.296172179	-0.348194567	-72.8		
T	2020-09-27 15:35:31	51.296179472	-0.348178810	-72.8		
T	2020-09-27 15:35:32	51.296184668	-0.348163135	-72.8		
T	2020-09-27 15:35:33	51.296191206	-0.348148718	-72.8		
T	2020-09-27 15:35:34	51.296199337	-0.348135056	-72.8		
T	2020-09-27 15:35:35	51.296208389	-0.348115359	-72.8		
T	2020-09-27 15:35:36	51.296216184	-0.348094404	-72.6		
T	2020-09-27 15:35:37	51.296228170	-0.348068336	-72.6		
T	2020-09-27 15:35:38	51.296238312	-0.348046962	-72.6		
T	2020-09-27 15:35:39	51.296252310	-0.348030617	-72.6		
T	2020-09-27 15:35:40	51.296265973	-0.348017290	-72.6		
T	2020-09-27 15:35:41	51.296277288	-0.348004969	-72.6		
T	2020-09-27 15:35:42	51.296287850	-0.347993737	-72.6		
T	2020-09-27 15:35:43	51.296303608	-0.347985523	-72.6		
T	2020-09-27 15:35:44	51.296317438	-0.347978566	-72.6		
T	2020-09-27 15:35:45	51.296329508	-0.347971693	-72.6		
T	2020-09-27 15:35:46	51.296343086	-0.347968759	-72.4		
T	2020-09-27 15:35:47	51.296354989	-0.347960629	-72.4		
T	2020-09-27 15:35:48	51.296366723	-0.347951744	-72.4		
T	2020-09-27 15:35:49	51.296377201	-0.347944284	-72.4		
T	2020-09-27 15:35:50	51.296385834	-0.347937075	-72.4		
T	2020-09-27 15:35:51	51.296389187	-0.347933052	-72.4		
T	2020-09-27 15:35:52	51.296391701	-0.347931460	-72.4		
T	2020-09-27 15:35:53	51.296397988	-0.347930202	-72.4		
T	2020-09-27 15:35:54	51.296409387	-0.347924167	-72.4		
T	2020-09-27 15:35:55	51.296420619	-0.347914612	-72.4		
T	2020-09-27 15:35:56	51.296432186	-0.347898100	-72.4		
T	2020-09-27 15:35:57	51.296445681	-0.347880078	-72.4		
T	2020-09-27 15:35:58	51.296458002	-0.347858369	-72.4		
T	2020-09-27 15:35:59	51.296469066	-0.347839259	-72.4		
T	2020-09-27 15:36:00	51.296477532	-0.347820902	-72.4		
T	2020-09-27 15:36:01	51.296483735	-0.347803384	-72.4		
T	2020-09-27 15:36:02	51.296492955	-0.347786956	-72.4		
T	2020-09-27 15:36:03	51.296502007	-0.347768432	-72.2		
T	2020-09-27 15:36:04	51.296510641	-0.347751165	-72.4		
T	2020-09-27 15:36:05	51.296518939	-0.347731048	-72.4		
T	2020-09-27 15:36:06	51.296526399	-0.347710513	-72.6		
T	2020-09-27 15:36:07	51.296534026	-0.347693330	-72.6		
T	2020-09-27 15:36:08	51.296543917	-0.347679248	-72.6		
T	2020-09-27 15:36:09	51.296553556	-0.347663742	-72.8		
T	2020-09-27 15:36:10	51.296563614	-0.347648654	-72.8		
T	2020-09-27 15:36:11	51.296574427	-0.347637422	-72.8		
T	2020-09-27 15:36:12	51.296582809	-0.347627867	-72.6		
T	2020-09-27 15:36:13	51.296591023	-0.347615965	-72.6		
T	2020-09-27 15:36:14	51.296602758	-0.347608840	-72.6		
T	2020-09-27 15:36:15	51.296611810	-0.347601715	-72.6		
T	2020-09-27 15:36:16	51.296622287	-0.347594507	-72.6		
T	2020-09-27 15:36:17	51.296631843	-0.347589897	-72.6		
T	2020-09-27 15:36:18	51.296645338	-0.347600793	-72.6		
T	2020-09-27 15:36:19	51.296657994	-0.347623676	-72.6		
T	2020-09-27 15:36:20	51.296667634	-0.347652175	-72.4		
T	2020-09-27 15:36:21	51.296673920	-0.347675728	-72.4		
T	2020-09-27 15:36:22	51.296682470	-0.347693330	-72.4		
T	2020-09-27 15:36:23	51.296687666	-0.347710596	-72.4		
T	2020-09-27 15:36:24	51.296695294	-0.347734988	-72.4		
T	2020-09-27 15:36:25	51.296704933	-0.347765749	-72.4		
T	2020-09-27 15:36:26	51.296715243	-0.347794080	-72.4		
T	2020-09-27 15:36:27	51.296721110	-0.347817298	-72.4		
T	2020-09-27 15:36:29	51.296740137	-0.347889215	-72.4		
T	2020-09-27 15:36:30	51.296740137	-0.347889215	-72.4		
T	2020-09-27 15:36:31	51.296740137	-0.347889215	-72.4		
T	2020-09-27 15:36:32	51.296746004	-0.347914193	-72.4		
T	2020-09-27 15:36:33	51.296751788	-0.347935315	-72.4		
T	2020-09-27 15:36:34	51.296760505	-0.347955097	-72.4		
T	2020-09-27 15:36:35	51.296770144	-0.347975967	-72.4		
T	2020-09-27 15:36:36	51.296778359	-0.347995330	-72.4		
T	2020-09-27 15:36:37	51.296787327	-0.348012932	-72.4		
T	2020-09-27 15:36:38	51.296793446	-0.348031707	-72.4		
T	2020-09-27 15:36:39	51.296801912	-0.348049644	-72.4		
T	2020-09-27 15:36:40	51.296809791	-0.348067833	-72.6		
T	2020-09-27 15:36:41	51.296814485	-0.348087028	-72.6		
T	2020-09-27 15:36:42	51.296818424	-0.348110162	-72.6		
T	2020-09-27 15:36:43	51.296825297	-0.348133044	-72.6		
T	2020-09-27 15:36:44	51.296831416	-0.348155675	-72.6		
T	2020-09-27 15:36:45	51.296833344	-0.348172691	-72.6		
T	2020-09-27 15:36:46	51.296831584	-0.348183168	-72.6		
T	2020-09-27 15:36:47	51.296834350	-0.348191885	-72.6		
T	2020-09-27 15:36:48	51.296838541	-0.348203536	-72.6		
T	2020-09-27 15:36:49	51.296842564	-0.348221222	-72.6		
T	2020-09-27 15:36:50	51.296847425	-0.348242177	-72.6		
T	2020-09-27 15:36:51	51.296852371	-0.348261874	-72.6		
T	2020-09-27 15:36:52	51.296856562	-0.348284924	-72.6		
T	2020-09-27 15:36:53	51.296860669	-0.348308478	-72.6		
T	2020-09-27 15:36:54	51.296862680	-0.348332785	-72.6		
T	2020-09-27 15:36:55	51.296866536	-0.348354746	-72.8		
T	2020-09-27 15:36:56	51.296868883	-0.348372264	-72.8		
T	2020-09-27 15:36:57	51.296871398	-0.348390369	-72.8		
T	2020-09-27 15:36:58	51.296871565	-0.348408138	-72.8		
T	2020-09-27 15:36:59	51.296877097	-0.348425070	-73.0		
T	2020-09-27 15:37:00	51.296887742	-0.348441331	-73.0		
T	2020-09-27 15:37:01	51.296898639	-0.348461699	-73.0		
T	2020-09-27 15:37:02	51.296906602	-0.348485168	-73.0		
T	2020-09-27 15:37:03	51.296914648	-0.348506877	-73.0		
T	2020-09-27 15:37:04	51.296920851	-0.348528586	-73.0		
T	2020-09-27 15:37:05	51.296927389	-0.348545937	-73.0		
T	2020-09-27 15:37:06	51.296933088	-0.348564377	-72.8		
T	2020-09-27 15:37:07	51.296940129	-0.348578878	-72.6		
T	2020-09-27 15:37:08	51.296945997	-0.348594887	-72.6		
T	2020-09-27 15:37:09	51.296951110	-0.348614836	-72.6		
T	2020-09-27 15:37:10	51.296957564	-0.348633779	-72.6		
T	2020-09-27 15:37:11	51.296961755	-0.348652555	-72.6		
T	2020-09-27 15:37:12	51.296968292	-0.348672001	-72.6		
T	2020-09-27 15:37:13	51.296976674	-0.348695219	-72.6		
T	2020-09-27 15:37:14	51.296986314	-0.348717850	-72.6		
T	2020-09-27 15:37:15	51.296993271	-0.348738721	-72.6		
T	2020-09-27 15:37:16	51.297000144	-0.348759256	-72.4		
T	2020-09-27 15:37:17	51.297006095	-0.348780546	-72.4		
T	2020-09-27 15:37:18	51.297010034	-0.348801501	-72.4		
T	2020-09-27 15:37:19	51.297014644	-0.348821366	-72.4		
T	2020-09-27 15:37:20	51.297017746	-0.348840728	-72.4		
T	2020-09-27 15:37:21	51.297026044	-0.348862521	-72.4		
T	2020-09-27 15:37:22	51.297031827	-0.348882806	-72.6		
T	2020-09-27 15:37:23	51.297037359	-0.348905353	-72.4		
T	2020-09-27 15:37:24	51.297045322	-0.348921362	-72.4		
T	2020-09-27 15:37:25	51.297051273	-0.348937036	-72.4		
T	2020-09-27 15:37:26	51.297057476	-0.348956147	-72.4		
T	2020-09-27 15:37:27	51.297062254	-0.348977773	-72.4		
