type	time	latitude	longitude	altitude (m)	name	desc
T	2020-09-25 13:22:31	51.302802684	-0.353695946	-9.0		
T	2020-09-25 13:22:32	51.302803438	-0.353695527	-9.0		
T	2020-09-25 13:22:33	51.302803606	-0.353694940	-8.8		
T	2020-09-25 13:22:34	51.302803522	-0.353695611	-9.0		
T	2020-09-25 13:22:35	51.302804109	-0.353697035	-9.0		
T	2020-09-25 13:22:36	51.302804193	-0.353697371	-9.0		
T	2020-09-25 13:22:37	51.302804276	-0.353697538	-9.0		
T	2020-09-25 13:22:38	51.302804444	-0.353697371	-9.0		
T	2020-09-25 13:22:39	51.302804528	-0.353697035	-9.0		
T	2020-09-25 13:22:40	51.302804528	-0.353698041	-9.2		
T	2020-09-25 13:22:41	51.302805450	-0.353697957	-9.2		
T	2020-09-25 13:22:42	51.302806456	-0.353697455	-9.2		
T	2020-09-25 13:22:43	51.302806959	-0.353698209	-9.0		
T	2020-09-25 13:22:44	51.302807461	-0.353698293	-9.0		
T	2020-09-25 13:22:45	51.302807629	-0.353697957	-9.0		
T	2020-09-25 13:22:46	51.302807545	-0.353698041	-8.8		
T	2020-09-25 13:22:47	51.302807461	-0.353697874	-8.8		
T	2020-09-25 13:22:48	51.302807294	-0.353697874	-8.8		
T	2020-09-25 13:22:49	51.302807294	-0.353697622	-9.0		
T	2020-09-25 13:22:50	51.302807210	-0.353697371	-9.0		
T	2020-09-25 13:22:51	51.302807210	-0.353696449	-9.0		
T	2020-09-25 13:22:52	51.302807042	-0.353696281	-9.0		
T	2020-09-25 13:22:53	51.302807210	-0.353696533	-9.0		
T	2020-09-25 13:22:54	51.302807713	-0.353696197	-9.0		
T	2020-09-25 13:22:55	51.302808048	-0.353695862	-9.0		
T	2020-09-25 13:22:56	51.302809473	-0.353695191	-9.0		
T	2020-09-25 13:22:57	51.302811569	-0.353698041	-9.2		
T	2020-09-25 13:22:58	51.302814083	-0.353700304	-9.2		
T	2020-09-25 13:22:59	51.302822717	-0.353702484	-9.4		
T	2020-09-25 13:23:00	51.302844174	-0.353698125	-9.4		
T	2020-09-25 13:23:01	51.302875774	-0.353687983	-9.4		
T	2020-09-25 13:23:02	51.302915420	-0.353674237	-9.6		
T	2020-09-25 13:23:03	51.302957498	-0.353657054	-9.8		
T	2020-09-25 13:23:04	51.302990019	-0.353648169	-10.0		
T	2020-09-25 13:23:05	51.302999491	-0.353644900	-10.0		
T	2020-09-25 13:23:06	51.302986164	-0.353645235	-9.8		
T	2020-09-25 13:23:07	51.302956408	-0.353646995	-9.8		
T	2020-09-25 13:23:08	51.302914666	-0.353646157	-9.6		
T	2020-09-25 13:23:09	51.302871499	-0.353643391	-9.6		
T	2020-09-25 13:23:10	51.302827410	-0.353643475	-9.6		
T	2020-09-25 13:23:11	51.302783992	-0.353645571	-9.8		
T	2020-09-25 13:23:12	51.302739736	-0.353643475	-9.8		
T	2020-09-25 13:23:13	51.302699503	-0.353638111	-10.0		
T	2020-09-25 13:23:14	51.302677542	-0.353625286	-10.0		
T	2020-09-25 13:23:15	51.302672764	-0.353616821	-10.0		
T	2020-09-25 13:23:16	51.302674776	-0.353615480	-10.0		
T	2020-09-25 13:23:17	51.302677374	-0.353616653	-10.0		
T	2020-09-25 13:23:18	51.302679302	-0.353618329	-10.0		
T	2020-09-25 13:23:19	51.302680224	-0.353617659	-10.0		
T	2020-09-25 13:23:20	51.302681398	-0.353616737	-10.0		
T	2020-09-25 13:23:21	51.302681481	-0.353616234	-10.0		
T	2020-09-25 13:23:22	51.302681146	-0.353616234	-9.8		
T	2020-09-25 13:23:23	51.302680895	-0.353615731	-10.0		
T	2020-09-25 13:23:24	51.302680476	-0.353615647	-9.8		
T	2020-09-25 13:23:25	51.302684667	-0.353621934	-9.8		
T	2020-09-25 13:23:26	51.302700592	-0.353634590	-9.8		
T	2020-09-25 13:23:27	51.302722301	-0.353648756	-9.8		
T	2020-09-25 13:23:28	51.302735880	-0.353664262	-9.6		
T	2020-09-25 13:23:29	51.302733701	-0.353673734	-9.4		
T	2020-09-25 13:23:30	51.302723307	-0.353668537	-9.2		
T	2020-09-25 13:23:31	51.302710399	-0.353656048	-9.0		
T	2020-09-25 13:23:32	51.302695815	-0.353639284	-8.8		
T	2020-09-25 13:23:33	51.302677542	-0.353623610	-8.6		
T	2020-09-25 13:23:34	51.302654492	-0.353613468	-8.6		
T	2020-09-25 13:23:35	51.302627083	-0.353610869	-8.8		
T	2020-09-25 13:23:36	51.302612834	-0.353615060	-9.0		
T	2020-09-25 13:23:37	51.302618114	-0.353612378	-9.0		
T	2020-09-25 13:23:38	51.302625909	-0.353607601	-9.0		
T	2020-09-25 13:23:39	51.302628424	-0.353606511	-9.0		
T	2020-09-25 13:23:40	51.302632615	-0.353605757	-9.2		
T	2020-09-25 13:23:41	51.302634710	-0.353606092	-9.2		
T	2020-09-25 13:23:42	51.302636806	-0.353606679	-9.2		
T	2020-09-25 13:23:43	51.302638147	-0.353607349	-9.0		
T	2020-09-25 13:23:44	51.302638985	-0.353606762	-9.0		
T	2020-09-25 13:23:45	51.302639153	-0.353606762	-8.8		
T	2020-09-25 13:23:46	51.302639320	-0.353607517	-8.8		
T	2020-09-25 13:23:47	51.302639237	-0.353607098	-8.8		
T	2020-09-25 13:23:48	51.302638734	-0.353605170	-8.8		
T	2020-09-25 13:23:49	51.302638650	-0.353605002	-8.8		
T	2020-09-25 13:23:50	51.302638315	-0.353606176	-8.8		
T	2020-09-25 13:23:51	51.302638398	-0.353608020	-8.8		
T	2020-09-25 13:23:52	51.302638398	-0.353608774	-8.8		
T	2020-09-25 13:23:53	51.302637812	-0.353609696	-8.8		
T	2020-09-25 13:23:54	51.302637225	-0.353610115	-8.8		
T	2020-09-25 13:23:55	51.302637476	-0.353609780	-8.8		
T	2020-09-25 13:23:56	51.302637728	-0.353609528	-8.8		
T	2020-09-25 13:23:57	51.302637393	-0.353609277	-8.8		
T	2020-09-25 13:23:58	51.302636722	-0.353609528	-8.8		
T	2020-09-25 13:23:59	51.302636387	-0.353610115	-8.8		
T	2020-09-25 13:24:00	51.302636219	-0.353610618	-8.8		
T	2020-09-25 13:24:01	51.302636135	-0.353610786	-8.8		
T	2020-09-25 13:24:02	51.302635884	-0.353611205	-8.8		
T	2020-09-25 13:24:03	51.302635549	-0.353611456	-8.6		
T	2020-09-25 13:24:04	51.302635213	-0.353612043	-8.6		
T	2020-09-25 13:24:05	51.302634962	-0.353613133	-8.6		
T	2020-09-25 13:24:06	51.302634794	-0.353613971	-8.6		
T	2020-09-25 13:24:07	51.302634878	-0.353614558	-8.6		
T	2020-09-25 13:24:08	51.302635213	-0.353615228	-8.6		
T	2020-09-25 13:24:09	51.302635213	-0.353615480	-8.8		
T	2020-09-25 13:24:10	51.302635046	-0.353616485	-9.0		
T	2020-09-25 13:24:11	51.302635046	-0.353617575	-9.0		
T	2020-09-25 13:24:12	51.302635130	-0.353617994	-9.0		
T	2020-09-25 13:24:13	51.302634208	-0.353618832	-9.0		
T	2020-09-25 13:24:14	51.302628675	-0.353618162	-9.0		
T	2020-09-25 13:24:15	51.302624149	-0.353616234	-9.0		
T	2020-09-25 13:24:16	51.302622724	-0.353613133	-8.8		
T	2020-09-25 13:24:17	51.302622976	-0.353610367	-8.8		
T	2020-09-25 13:24:18	51.302622473	-0.353609193	-8.8		
T	2020-09-25 13:24:19	51.302622641	-0.353608942	-8.8		
T	2020-09-25 13:24:20	51.302622808	-0.353609193	-8.8		
T	2020-09-25 13:24:21	51.302622892	-0.353609109	-8.6		
T	2020-09-25 13:24:22	51.302622976	-0.353609025	-8.6		
T	2020-09-25 13:24:23	51.302623143	-0.353608858	-8.6		
T	2020-09-25 13:24:24	51.302623060	-0.353608858	-8.6		
T	2020-09-25 13:24:25	51.302623311	-0.353609025	-8.6		
T	2020-09-25 13:24:26	51.302623563	-0.353608942	-8.6		
T	2020-09-25 13:24:27	51.302623730	-0.353609025	-8.6		
T	2020-09-25 13:24:28	51.302623898	-0.353608690	-8.6		
T	2020-09-25 13:24:29	51.302624401	-0.353607768	-8.8		
T	2020-09-25 13:24:30	51.302624652	-0.353606595	-8.8		
T	2020-09-25 13:24:31	51.302624233	-0.353606595	-8.8		
T	2020-09-25 13:24:32	51.302623898	-0.353607014	-9.0		
T	2020-09-25 13:24:33	51.302623646	-0.353607601	-9.0		
T	2020-09-25 13:24:34	51.302624065	-0.353607517	-9.0		
T	2020-09-25 13:24:35	51.302624233	-0.353607014	-9.0		
T	2020-09-25 13:24:36	51.302624736	-0.353605840	-9.0		
T	2020-09-25 13:24:37	51.302624987	-0.353604835	-8.8		
T	2020-09-25 13:24:38	51.302625071	-0.353603577	-8.8		
T	2020-09-25 13:24:39	51.302625742	-0.353602152	-8.8		
T	2020-09-25 13:24:40	51.302626496	-0.353600727	-8.8		
T	2020-09-25 13:24:41	51.302626664	-0.353600644	-8.8		
T	2020-09-25 13:24:42	51.302626580	-0.353600476	-8.8		
T	2020-09-25 13:24:43	51.302625239	-0.353596285	-8.8		
T	2020-09-25 13:24:44	51.302623814	-0.353596536	-8.8		
T	2020-09-25 13:24:45	51.302622976	-0.353598045	-8.8		
T	2020-09-25 13:24:46	51.302622389	-0.353597794	-8.8		
T	2020-09-25 13:24:47	51.302621216	-0.353598045	-8.8		
T	2020-09-25 13:24:48	51.302618450	-0.353596285	-8.8		
T	2020-09-25 13:24:49	51.302617695	-0.353593687	-8.8		
T	2020-09-25 13:24:50	51.302616857	-0.353592932	-8.8		
T	2020-09-25 13:24:51	51.302614426	-0.353592178	-8.8		
T	2020-09-25 13:24:52	51.302611660	-0.353592765	-8.8		
T	2020-09-25 13:24:53	51.302608140	-0.353593435	-8.8		
T	2020-09-25 13:24:54	51.302606044	-0.353594273	-8.8		
T	2020-09-25 13:24:55	51.302606380	-0.353596788	-8.8		
T	2020-09-25 13:24:56	51.302606044	-0.353600141	-8.8		
T	2020-09-25 13:24:57	51.302607553	-0.353601733	-8.8		
T	2020-09-25 13:24:58	51.302613169	-0.353598883	-9.0		
T	2020-09-25 13:24:59	51.302622305	-0.353594273	-9.0		
T	2020-09-25 13:25:00	51.302630352	-0.353591340	-9.0		
T	2020-09-25 13:25:01	51.302632615	-0.353590837	-9.0		
T	2020-09-25 13:25:02	51.302634124	-0.353592178	-9.0		
T	2020-09-25 13:25:03	51.302634459	-0.353592765	-9.0		
T	2020-09-25 13:25:04	51.302635968	-0.353592932	-9.0		
T	2020-09-25 13:25:05	51.302637057	-0.353594022	-9.0		
T	2020-09-25 13:25:06	51.302636303	-0.353596704	-9.0		
T	2020-09-25 13:25:07	51.302636303	-0.353598129	-9.0		
T	2020-09-25 13:25:08	51.302637393	-0.353599386	-9.2		
T	2020-09-25 13:25:09	51.302637896	-0.353602488	-9.2		
T	2020-09-25 13:25:10	51.302638063	-0.353608103	-9.2		
T	2020-09-25 13:25:11	51.302638147	-0.353613133	-9.2		
T	2020-09-25 13:25:12	51.302638482	-0.353617240	-9.2		
T	2020-09-25 13:25:13	51.302639823	-0.353621431	-9.2		
T	2020-09-25 13:25:14	51.302640913	-0.353621263	-9.0		
T	2020-09-25 13:25:15	51.302642338	-0.353622101	-9.0		
T	2020-09-25 13:25:16	51.302643092	-0.353621934	-9.0		
T	2020-09-25 13:25:17	51.302643595	-0.353622185	-9.0		
T	2020-09-25 13:25:18	51.302644014	-0.353622269	-9.0		
T	2020-09-25 13:25:19	51.302644517	-0.353621515	-9.0		
T	2020-09-25 13:25:20	51.302644769	-0.353620760	-9.0		
T	2020-09-25 13:25:21	51.302645188	-0.353619587	-9.0		
T	2020-09-25 13:25:22	51.302645188	-0.353618748	-9.2		
T	2020-09-25 13:25:23	51.302645607	-0.353617324	-9.2		
T	2020-09-25 13:25:24	51.302645942	-0.353616737	-9.2		
T	2020-09-25 13:25:25	51.302645523	-0.353617072	-9.4		
T	2020-09-25 13:25:26	51.302645691	-0.353617659	-9.4		
T	2020-09-25 13:25:27	51.302646110	-0.353619168	-9.4		
T	2020-09-25 13:25:28	51.302646697	-0.353619670	-9.4		
T	2020-09-25 13:25:29	51.302647032	-0.353620173	-9.6		
T	2020-09-25 13:25:30	51.302646780	-0.353620425	-9.6		
T	2020-09-25 13:25:31	51.302646361	-0.353620257	-9.6		
T	2020-09-25 13:25:32	51.302645775	-0.353620844	-9.6		
T	2020-09-25 13:25:33	51.302645188	-0.353621598	-9.6		
T	2020-09-25 13:25:34	51.302646026	-0.353620928	-9.6		
T	2020-09-25 13:25:35	51.302645691	-0.353620844	-9.8		
T	2020-09-25 13:25:36	51.302645523	-0.353620509	-9.8		
T	2020-09-25 13:25:37	51.302645355	-0.353620173	-9.6		
T	2020-09-25 13:25:38	51.302645272	-0.353621431	-9.6		
T	2020-09-25 13:25:39	51.302641919	-0.353620844	-9.4		
T	2020-09-25 13:25:40	51.302639488	-0.353621431	-9.4		
T	2020-09-25 13:25:41	51.302638315	-0.353621095	-9.6		
T	2020-09-25 13:25:42	51.302637812	-0.353619670	-9.6		
T	2020-09-25 13:25:43	51.302636806	-0.353619838	-9.6		
T	2020-09-25 13:25:44	51.302636638	-0.353621179	-9.8		
T	2020-09-25 13:25:45	51.302637141	-0.353621179	-10.0		
T	2020-09-25 13:25:46	51.302637728	-0.353620844	-10.2		
T	2020-09-25 13:25:47	51.302639404	-0.353620006	-10.4		
T	2020-09-25 13:25:48	51.302639488	-0.353619419	-10.4		
T	2020-09-25 13:25:49	51.302638650	-0.353618246	-10.4		
T	2020-09-25 13:25:50	51.302638566	-0.353618329	-10.4		
T	2020-09-25 13:25:51	51.302638147	-0.353618665	-10.4		
T	2020-09-25 13:25:52	51.302637476	-0.353619251	-10.2		
T	2020-09-25 13:25:53	51.302636554	-0.353620006	-10.2		
T	2020-09-25 13:25:54	51.302635884	-0.353619503	-10.4		
T	2020-09-25 13:25:55	51.302635549	-0.353618748	-10.6		
T	2020-09-25 13:25:56	51.302635800	-0.353618413	-10.6		
T	2020-09-25 13:25:57	51.302635213	-0.353617910	-10.6		
T	2020-09-25 13:25:58	51.302634878	-0.353617072	-10.6		
T	2020-09-25 13:25:59	51.302634375	-0.353616737	-10.4		
T	2020-09-25 13:26:00	51.302634543	-0.353616066	-10.2		
T	2020-09-25 13:26:01	51.302634124	-0.353616485	-10.0		
T	2020-09-25 13:26:02	51.302633872	-0.353617743	-9.8		
T	2020-09-25 13:26:03	51.302633705	-0.353620090	-9.8		
T	2020-09-25 13:26:04	51.302633705	-0.353620844	-9.6		
T	2020-09-25 13:26:05	51.302633788	-0.353619922	-9.6		
T	2020-09-25 13:26:06	51.302633788	-0.353620760	-9.6		
T	2020-09-25 13:26:07	51.302633621	-0.353621431	-9.6		
T	2020-09-25 13:26:08	51.302633369	-0.353622269	-9.4		
T	2020-09-25 13:26:09	51.302633118	-0.353623359	-9.4		
T	2020-09-25 13:26:10	51.302632531	-0.353624951	-9.4		
T	2020-09-25 13:26:11	51.302632364	-0.353625622	-9.4		
T	2020-09-25 13:26:12	51.302631944	-0.353626208	-9.4		
T	2020-09-25 13:26:13	51.302631442	-0.353626879	-9.4		
T	2020-09-25 13:26:14	51.302631442	-0.353627382	-9.4		
T	2020-09-25 13:26:15	51.302631442	-0.353628388	-9.6		
T	2020-09-25 13:26:16	51.302631442	-0.353628807	-9.6		
T	2020-09-25 13:26:17	51.302631358	-0.353629058	-9.6		
T	2020-09-25 13:26:18	51.302631106	-0.353629226	-9.6		
T	2020-09-25 13:26:19	51.302631190	-0.353629310	-9.8		
T	2020-09-25 13:26:20	51.302631358	-0.353629142	-9.8		
T	2020-09-25 13:26:21	51.302631274	-0.353629142	-9.8		
T	2020-09-25 13:26:22	51.302631442	-0.353629142	-9.8		
T	2020-09-25 13:26:23	51.302631442	-0.353629142	-9.4		
T	2020-09-25 13:26:24	51.302631106	-0.353628723	-9.4		
T	2020-09-25 13:26:25	51.302628592	-0.353628974	-9.0		
T	2020-09-25 13:26:26	51.302626999	-0.353629561	-9.0		
T	2020-09-25 13:26:27	51.302624568	-0.353627885	-8.8		
T	2020-09-25 13:26:28	51.302622305	-0.353626627	-8.6		
T	2020-09-25 13:26:29	51.302621383	-0.353624700	-8.8		
T	2020-09-25 13:26:30	51.302618869	-0.353622856	-8.8		
T	2020-09-25 13:26:31	51.302619455	-0.353621598	-8.8		
T	2020-09-25 13:26:32	51.302619288	-0.353621263	-8.8		
T	2020-09-25 13:26:33	51.302619372	-0.353620928	-8.8		
T	2020-09-25 13:26:34	51.302618869	-0.353618665	-8.8		
T	2020-09-25 13:26:35	51.302617192	-0.353618665	-8.8		
T	2020-09-25 13:26:36	51.302615348	-0.353614725	-8.8		
T	2020-09-25 13:26:37	51.302615600	-0.353611037	-8.6		
T	2020-09-25 13:26:38	51.302613840	-0.353612462	-8.8		
T	2020-09-25 13:26:39	51.302614259	-0.353612127	-9.0		
T	2020-09-25 13:26:40	51.302614259	-0.353612127	-9.2		
T	2020-09-25 13:26:41	51.302616103	-0.353611959	-9.2		
T	2020-09-25 13:26:42	51.302619204	-0.353610534	-9.2		
T	2020-09-25 13:26:43	51.302621132	-0.353609612	-9.4		
T	2020-09-25 13:26:44	51.302621048	-0.353608858	-9.4		
T	2020-09-25 13:26:45	51.302614091	-0.353608942	-9.2		
T	2020-09-25 13:26:46	51.302606380	-0.353607265	-9.2		
T	2020-09-25 13:26:47	51.302603614	-0.353602991	-9.2		
T	2020-09-25 13:26:48	51.302604033	-0.353600979	-9.2		
T	2020-09-25 13:26:49	51.302604871	-0.353601817	-9.4		
T	2020-09-25 13:26:50	51.302604284	-0.353603326	-9.4		
T	2020-09-25 13:26:51	51.302603111	-0.353604918	-9.4		
T	2020-09-25 13:26:52	51.302602859	-0.353606092	-9.4		
T	2020-09-25 13:26:53	51.302603027	-0.353607098	-9.4		
T	2020-09-25 13:26:54	51.302603446	-0.353607098	-9.4		
T	2020-09-25 13:26:55	51.302624401	-0.353601649	-9.4		
T	2020-09-25 13:26:56	51.302686846	-0.353594022	-9.4		
T	2020-09-25 13:26:57	51.302780136	-0.353593519	-9.4		
T	2020-09-25 13:26:58	51.302892705	-0.353605170	-9.4		
T	2020-09-25 13:26:59	51.303015919	-0.353621682	-9.6		
T	2020-09-25 13:27:00	51.303149108	-0.353635596	-9.4		
T	2020-09-25 13:27:01	51.303284224	-0.353635093	-8.8		
T	2020-09-25 13:27:02	51.303419257	-0.353621347	-8.0		
T	2020-09-25 13:27:03	51.303551188	-0.353603913	-6.8		
T	2020-09-25 13:27:04	51.303683454	-0.353568457	-6.6		
T	2020-09-25 13:27:05	51.303809015	-0.353510790	-6.6		
T	2020-09-25 13:27:06	51.303920327	-0.353448093	-6.6		
T	2020-09-25 13:27:07	51.303972546	-0.353440633	-7.6		
T	2020-09-25 13:27:08	51.303955698	-0.353501653	-8.4		
T	2020-09-25 13:27:09	51.303939605	-0.353558902	-8.8		
T	2020-09-25 13:27:10	51.303936671	-0.353573905	-9.0		
T	2020-09-25 13:27:11	51.303941952	-0.353561249	-9.0		
T	2020-09-25 13:27:12	51.303931894	-0.353532918	-9.0		
T	2020-09-25 13:27:13	51.303914627	-0.353508610	-8.8		
T	2020-09-25 13:27:14	51.303900462	-0.353493690	-8.8		
T	2020-09-25 13:27:15	51.303892415	-0.353493774	-8.8		
T	2020-09-25 13:27:16	51.303892164	-0.353502491	-8.8		
T	2020-09-25 13:27:17	51.303890906	-0.353507688	-8.8		
T	2020-09-25 13:27:18	51.303904736	-0.353515483	-9.0		
T	2020-09-25 13:27:19	51.303935414	-0.353499725	-9.0		
T	2020-09-25 13:27:20	51.303953687	-0.353446417	-9.0		
T	2020-09-25 13:27:21	51.303933067	-0.353394700	-9.0		
T	2020-09-25 13:27:22	51.303880010	-0.353392605	-9.2		
T	2020-09-25 13:27:23	51.303805243	-0.353417248	-9.2		
T	2020-09-25 13:27:24	51.303714635	-0.353438705	-9.2		
T	2020-09-25 13:27:25	51.303614639	-0.353458151	-9.2		
T	2020-09-25 13:27:26	51.303511709	-0.353478855	-9.2		
T	2020-09-25 13:27:27	51.303406935	-0.353499642	-9.2		
T	2020-09-25 13:27:28	51.303305430	-0.353519004	-9.2		
T	2020-09-25 13:27:29	51.303201411	-0.353535349	-9.2		
T	2020-09-25 13:27:30	51.303095128	-0.353546664	-9.2		
T	2020-09-25 13:27:31	51.302991193	-0.353556639	-9.2		
T	2020-09-25 13:27:32	51.302891532	-0.353568038	-9.4		
T	2020-09-25 13:27:33	51.302798744	-0.353586478	-9.4		
T	2020-09-25 13:27:34	51.302730516	-0.353625873	-9.4		
T	2020-09-25 13:27:35	51.302725319	-0.353688737	-9.4		
T	2020-09-25 13:27:36	51.302794637	-0.353721343	-9.4		
T	2020-09-25 13:27:37	51.302898489	-0.353712207	-9.2		
T	2020-09-25 13:27:38	51.303009968	-0.353685133	-9.0		
T	2020-09-25 13:27:39	51.303127063	-0.353661496	-9.0		
T	2020-09-25 13:27:40	51.303242315	-0.353643056	-8.8		
T	2020-09-25 13:27:41	51.303359745	-0.353632746	-8.8		
T	2020-09-25 13:27:42	51.303478181	-0.353622856	-8.6		
T	2020-09-25 13:27:43	51.303589577	-0.353598716	-8.8		
T	2020-09-25 13:27:44	51.303701475	-0.353554962	-9.0		
T	2020-09-25 13:27:45	51.303807506	-0.353509281	-9.2		
T	2020-09-25 13:27:46	51.303907502	-0.353465443	-9.2		
T	2020-09-25 13:27:47	51.303994674	-0.353406938	-9.2		
T	2020-09-25 13:27:48	51.304052593	-0.353311049	-9.4		
T	2020-09-25 13:27:49	51.304078409	-0.353190266	-9.2		
T	2020-09-25 13:27:50	51.304067345	-0.353094125	-9.2		
T	2020-09-25 13:27:51	51.304017054	-0.353060849	-8.8		
T	2020-09-25 13:27:52	51.303954525	-0.353119774	-8.4		
T	2020-09-25 13:27:53	51.303907586	-0.353219938	-8.2		
T	2020-09-25 13:27:54	51.303871460	-0.353335859	-8.2		
T	2020-09-25 13:27:55	51.303830137	-0.353442393	-8.2		
T	2020-09-25 13:27:56	51.303776409	-0.353530236	-8.2		
T	2020-09-25 13:27:57	51.303712120	-0.353600476	-8.4		
T	2020-09-25 13:27:58	51.303639533	-0.353648001	-8.8		
T	2020-09-25 13:27:59	51.303556552	-0.353670800	-9.4		
T	2020-09-25 13:28:00	51.303471727	-0.353677087	-10.0		
T	2020-09-25 13:28:01	51.303393273	-0.353676500	-10.2		
T	2020-09-25 13:28:02	51.303320350	-0.353674321	-10.4		
T	2020-09-25 13:28:03	51.303256229	-0.353669208	-10.4		
T	2020-09-25 13:28:04	51.303198058	-0.353656970	-10.2		
T	2020-09-25 13:28:05	51.303150617	-0.353660826	-10.0		
T	2020-09-25 13:28:06	51.303129746	-0.353693431	-9.8		
T	2020-09-25 13:28:07	51.303147180	-0.353719415	-9.6		
T	2020-09-25 13:28:08	51.303193448	-0.353721930	-9.6		
T	2020-09-25 13:28:09	51.303253463	-0.353711620	-9.6		
T	2020-09-25 13:28:10	51.303322362	-0.353693012	-9.8		
T	2020-09-25 13:28:11	51.303395703	-0.353660239	-9.8		
T	2020-09-25 13:28:12	51.303470470	-0.353617910	-9.6		
T	2020-09-25 13:28:13	51.303544817	-0.353577677	-9.2		
T	2020-09-25 13:28:14	51.303618075	-0.353537779	-9.2		
T	2020-09-25 13:28:15	51.303689992	-0.353499809	-9.0		
T	2020-09-25 13:28:16	51.303758724	-0.353478268	-9.0		
T	2020-09-25 13:28:17	51.303821420	-0.353461504	-9.0		
T	2020-09-25 13:28:18	51.303872047	-0.353438202	-9.2		
T	2020-09-25 13:28:19	51.303908844	-0.353430910	-9.4		
T	2020-09-25 13:28:20	51.303922255	-0.353464102	-9.6		
T	2020-09-25 13:28:21	51.303918399	-0.353514981	-9.8		
T	2020-09-25 13:28:22	51.303920830	-0.353556722	-9.8		
T	2020-09-25 13:28:23	51.303924685	-0.353576839	-9.6		
T	2020-09-25 13:28:24	51.303922087	-0.353579689	-9.4		
T	2020-09-25 13:28:25	51.303919740	-0.353580276	-9.2		
T	2020-09-25 13:28:26	51.303918483	-0.353583042	-9.0		
T	2020-09-25 13:28:27	51.303916723	-0.353585640	-9.0		
T	2020-09-25 13:28:28	51.303916220	-0.353587568	-9.0		
T	2020-09-25 13:28:29	51.303915884	-0.353589999	-9.0		
T	2020-09-25 13:28:30	51.303913957	-0.353592597	-9.0		
T	2020-09-25 13:28:31	51.303905742	-0.353594525	-9.0		
T	2020-09-25 13:28:32	51.303893169	-0.353596956	-9.0		
T	2020-09-25 13:28:33	51.303883279	-0.353602404	-9.0		
T	2020-09-25 13:28:34	51.303879926	-0.353612714	-9.0		
T	2020-09-25 13:28:35	51.303879088	-0.353616234	-9.2		
T	2020-09-25 13:28:36	51.303880177	-0.353616066	-9.2		
T	2020-09-25 13:28:37	51.303886380	-0.353614222	-9.2		
T	2020-09-25 13:28:38	51.303898785	-0.353602488	-9.2		
T	2020-09-25 13:28:39	51.303909346	-0.353592178	-9.2		
T	2020-09-25 13:28:40	51.303910855	-0.353595195	-9.0		
T	2020-09-25 13:28:41	51.303912280	-0.353599219	-9.0		
T	2020-09-25 13:28:42	51.303914124	-0.353601146	-9.0		
T	2020-09-25 13:28:43	51.303915298	-0.353600224	-9.0		
T	2020-09-25 13:28:44	51.303914879	-0.353600811	-9.2		
T	2020-09-25 13:28:45	51.303911274	-0.353602907	-9.2		
T	2020-09-25 13:28:46	51.303904401	-0.353603661	-9.2		
T	2020-09-25 13:28:47	51.303897947	-0.353605086	-9.4		
T	2020-09-25 13:28:48	51.303897863	-0.353607517	-9.4		
T	2020-09-25 13:28:49	51.303897863	-0.353610786	-9.6		
T	2020-09-25 13:28:50	51.303896355	-0.353614390	-9.8		
T	2020-09-25 13:28:51	51.303895935	-0.353615480	-10.0		
T	2020-09-25 13:28:52	51.303895600	-0.353615731	-10.2		
T	2020-09-25 13:28:53	51.303895516	-0.353611121	-10.2		
T	2020-09-25 13:28:54	51.303894846	-0.353610450	-10.2		
T	2020-09-25 13:28:55	51.303893672	-0.353608858	-10.2		
T	2020-09-25 13:28:56	51.303889230	-0.353607517	-10.2		
T	2020-09-25 13:28:57	51.303879423	-0.353604415	-10.2		
T	2020-09-25 13:28:58	51.303861905	-0.353602404	-10.0		
T	2020-09-25 13:28:59	51.303834999	-0.353604583	-10.0		
T	2020-09-25 13:29:00	51.303801136	-0.353610450	-9.8		
T	2020-09-25 13:29:01	51.303765848	-0.353620425	-9.8		
T	2020-09-25 13:29:02	51.303740367	-0.353630148	-9.8		
T	2020-09-25 13:29:03	51.303732656	-0.353631657	-9.8		
T	2020-09-25 13:29:04	51.303733159	-0.353629561	-9.8		
T	2020-09-25 13:29:05	51.303733494	-0.353626292	-9.6		
T	2020-09-25 13:29:06	51.303733746	-0.353626125	-9.6		
T	2020-09-25 13:29:07	51.303727627	-0.353621263	-9.6		
T	2020-09-25 13:29:08	51.303709270	-0.353610283	-9.6		
T	2020-09-25 13:29:09	51.303679682	-0.353596872	-9.6		
T	2020-09-25 13:29:10	51.303645149	-0.353591172	-9.6		
T	2020-09-25 13:29:11	51.303608688	-0.353586813	-9.6		
T	2020-09-25 13:29:12	51.303573987	-0.353571223	-9.6		
T	2020-09-25 13:29:13	51.303541465	-0.353553034	-9.8		
T	2020-09-25 13:29:14	51.303515481	-0.353545742	-10.2		
T	2020-09-25 13:29:15	51.303502657	-0.353550017	-10.4		
T	2020-09-25 13:29:16	51.303499890	-0.353554375	-10.6		
T	2020-09-25 13:29:17	51.303500226	-0.353555381	-10.4		
T	2020-09-25 13:29:18	51.303500477	-0.353555968	-10.2		
T	2020-09-25 13:29:19	51.303501148	-0.353557896	-10.0		
T	2020-09-25 13:29:20	51.303499136	-0.353564601	-9.6		
T	2020-09-25 13:29:21	51.303485893	-0.353576755	-9.4		
